,action_date_fiscal_year,base_and_exercised_options_value,federal_action_obligation,base_and_all_options_value,action_date
744,2011,868784.0,868784.0,868784.0,2011-09-15
745,2011,759715.7,160000.0,759715.7,2011-07-13
746,2011,107644562.0,107644562.0,107644562.0,2011-04-22
747,2011,94262.02,94262.02,94262.02,2011-06-22
748,2011,44549.85,44549.85,44549.85,2011-08-09
749,2011,65000.0,65000.0,65000.0,2011-04-07
750,2011,1696947.0,1696947.0,1696947.0,2011-09-21
751,2011,328243.2,328243.2,328243.2,2011-04-06
752,2011,528016.0,528016.0,528016.0,2011-07-14
753,2011,1011357.0,1011357.0,1011357.0,2011-01-14
754,2011,8194.1,8194.1,0.0,2010-10-08
755,2011,4252000.0,4252000.0,4252000.0,2011-09-28
756,2011,613480.0,613480.0,613480.0,2011-09-29
757,2011,433126.0,433126.0,2376186.0,2011-08-01
758,2011,3616648.0,412000.0,4950000.0,2011-02-24
759,2011,9180757.85,9180757.85,9180757.85,2010-12-20
760,2011,55338.0,55338.0,55338.0,2011-09-19
761,2011,58483.75,58483.75,58483.75,2011-09-19
762,2011,328243.2,328243.2,328243.2,2011-04-06
763,2011,32252.54,32252.54,32252.54,2011-04-18
764,2011,357999.18,357999.18,357999.18,2011-03-08
765,2011,33739.44,33739.44,33739.44,2011-06-16
766,2011,115381.4,115381.4,115381.4,2010-12-21
767,2011,27819.5,27819.5,27819.5,2011-05-04
768,2012,2441576.65,2441576.65,2441576.65,2012-01-17
769,2012,21394.0,21394.0,21394.0,2011-12-28
770,2012,6136450.88,6136450.88,6136450.88,2011-12-02
771,2012,130617.97,130617.97,130617.97,2011-12-06
772,2012,402954.13,402954.13,402954.13,2011-12-06
773,2012,46410.0,46410.0,46410.0,2012-07-25
774,2012,53066.0,53066.0,53066.0,2012-06-27
775,2012,1452153.6,445713.6,7632921.6,2012-03-29
776,2012,900000.0,900000.0,900000.0,2012-09-28
777,2012,190863.18,190863.18,190863.18,2012-09-27
778,2012,7784.18,7784.18,7784.18,2012-03-08
779,2012,841769.0,841769.0,841769.0,2012-04-09
780,2012,12647154.93,12647154.93,12647154.93,2012-05-23
781,2012,113000.0,113000.0,113000.0,2012-06-22
782,2012,224801.19,224801.19,224801.19,2012-01-19
783,2012,6361.74,6361.74,6361.74,2012-08-29
784,2012,84900.0,84900.0,84900.0,2012-05-15
785,2012,4771493.6,4771493.6,4771493.6,2012-09-28
786,2012,24614.76,24614.76,24614.76,2012-02-15
787,2012,2556662.0,2556662.0,2556662.0,2012-09-25
788,2012,121689.35,121689.35,121689.35,2012-01-23
789,2012,1471861.52,1471861.52,1471861.52,2012-06-12
790,2012,46410.0,46410.0,46410.0,2012-07-25
791,2012,258036.48,258036.48,258036.48,2012-04-25
