,action_date_fiscal_year,base_and_exercised_options_value,federal_action_obligation,base_and_all_options_value,action_date
727,2012,378056.0,378056.0,378056.0,2012-08-30
728,2012,61000.0,61000.0,61000.0,2012-08-24
729,2012,6930.24,6930.24,6930.24,2011-12-16
730,2012,45300.0,45300.0,45300.0,2012-05-18
731,2012,3876211.57,3876211.57,3876211.57,2012-08-06
732,2012,390740.0,390740.0,390740.0,2012-06-04
733,2012,4152.6,4152.6,4152.6,2012-05-18
734,2012,45000.0,45000.0,45000.0,2012-08-17
735,2012,3460.08,3460.08,3460.08,2012-04-26
736,2012,3740550.0,748110.0,3740550.0,2012-01-09
737,2012,0.0,0.0,0.0,2012-09-25
738,2012,634400.0,634400.0,634400.0,2012-05-09
739,2012,19476456.0,19476456.0,19476456.0,2012-08-10
740,2012,4845.12,4845.12,4845.12,2012-06-21
741,2012,5950824.0,5950824.0,5950824.0,2012-02-10
742,2012,4522.8,4522.8,4522.8,2012-03-26
743,2012,316976.0,316976.0,316976.0,2012-09-14
744,2012,800000.0,800000.0,800000.0,2012-03-23
745,2012,310000.0,310000.0,310000.0,2012-09-11
746,2012,76833.0,76833.0,76833.0,2012-09-13
747,2012,139739.66,139739.66,139739.66,2012-05-22
748,2012,0.0,0.0,0.0,2012-09-20
749,2012,12000.0,12000.0,12000.0,2012-02-10
750,2012,2500000.0,2500000.0,5926491.88,2012-09-28
751,2012,665439.0,665439.0,665439.0,2012-01-17
752,2012,0.0,0.0,0.0,2012-09-27
753,2012,986241.48,986241.48,986241.48,2012-09-28
754,2012,1657468.0,1657468.0,1657468.0,2012-09-27
755,2012,1415360.74,1415360.74,15548040.7,2012-07-31
756,2012,25820.6,25820.6,25820.6,2012-03-22
757,2013,250000.1,250000.1,250000.1,2013-09-20
758,2013,485977.49,485977.49,485977.49,2012-10-01
759,2013,122335.71,122335.71,122335.71,2012-11-27
760,2013,366463.86,366463.86,366463.86,2012-10-01
761,2013,5353.5,5353.5,5353.5,2012-10-01
762,2013,116380.0,116380.0,116380.0,2012-10-01
763,2013,3634.0,3634.0,3634.0,2012-11-01
764,2013,13886.0,13886.0,13886.0,2012-12-14
765,2013,509000.0,509000.0,15000000.0,2012-12-05
766,2013,20225.72,20225.72,20225.72,2012-10-01
767,2013,39861154.47,39861154.47,39861154.47,2012-12-04
768,2013,326026.0,326026.0,326026.0,2013-08-13
769,2013,500000.0,500000.0,500000.0,2013-07-16
770,2013,23710.0,23710.0,23710.0,2013-07-09
771,2013,335044.0,335044.0,484000.0,2013-04-24
772,2013,55989.65,55989.65,96867.65,2013-09-26
773,2013,970625.66,970625.66,3248556.95,2013-09-30
774,2013,47557.05,47557.05,47557.05,2013-08-23
775,2013,59998.59,59998.59,59998.59,2013-09-06
776,2013,11568.0,11568.0,11568.0,2013-05-08
777,2013,500000.0,500000.0,500000.0,2013-09-26
778,2013,560998.08,560998.08,560998.08,2013-09-25
779,2013,99538.0,99538.0,28501181.65,2013-04-17
780,2013,537790.5,537790.5,537790.5,2013-09-17
781,2013,25550.2,25550.2,25550.2,2013-09-12
782,2013,1057388.8,1057388.8,1057388.8,2013-03-19
783,2013,48225.0,48225.0,48225.0,2013-09-30
784,2013,10200.0,10200.0,10200.0,2013-01-16
785,2013,55032.8,55032.8,55032.8,2013-09-30
786,2013,70560.0,70560.0,70560.0,2013-09-28
787,2013,700000.0,700000.0,700000.0,2013-07-25
788,2013,308000.0,308000.0,1368000.0,2013-09-30
789,2013,659994.0,659994.0,659994.0,2013-09-12
790,2013,103200.0,103200.0,103200.0,2013-08-10
791,2013,1500000.0,1500000.0,1500000.0,2013-04-30
792,2013,148990.0,148990.0,148990.0,2013-09-26
793,2013,299998.32,299998.32,299998.32,2013-08-20
794,2013,399551.31,399551.31,399551.31,2013-09-30
795,2013,2490.0,2490.0,2490.0,2013-08-22
796,2013,303000.0,303000.0,382810.4,2013-08-29
797,2013,6064811.0,6064811.0,6064811.0,2013-09-18
798,2013,34827.0,34827.0,34827.0,2013-09-06
799,2013,449910.72,449910.72,449910.72,2013-02-26
800,2013,80000.0,80000.0,80000.0,2013-06-25
801,2013,41375.57,41375.57,41375.57,2013-07-31
802,2013,5612.0,5612.0,5612.0,2013-03-19
803,2013,44657.0,44657.0,44657.0,2013-01-18
804,2013,1267036.0,1267036.0,1267036.0,2013-09-13
805,2013,356448.0,356448.0,356448.0,2013-01-18
806,2013,252425.0,252425.0,252425.0,2013-05-17
807,2013,158500.0,158500.0,158500.0,2013-06-21
808,2013,499980.0,499980.0,499980.0,2013-08-21
809,2013,800000.0,800000.0,800000.0,2013-06-25
810,2013,49998.83,49998.83,49998.83,2013-05-06
811,2013,202650.0,202650.0,202650.0,2013-06-25
812,2013,500000.0,500000.0,1500000.0,2013-02-06
813,2013,702032.0,702032.0,702032.0,2013-09-19
814,2013,87492.0,87492.0,28501181.65,2013-04-24
815,2013,4872.0,4872.0,4872.0,2013-09-30
816,2013,39990.0,39990.0,39990.0,2013-05-17
817,2013,57060.0,57060.0,57060.0,2013-09-10
818,2013,114750.0,114750.0,114750.0,2013-05-06
819,2013,1250937.39,1250937.39,1250937.39,2013-08-27
820,2013,5124.48,5124.48,5124.48,2013-02-06
821,2013,15582.0,15582.0,15582.0,2013-08-21
822,2013,43120.0,43120.0,43120.0,2013-08-30
823,2013,337208.46,337208.46,337208.46,2013-09-26
824,2013,155560.0,155560.0,155560.0,2012-11-01
825,2014,107524.0,107524.0,107524.0,2014-09-26
826,2014,15840.0,15840.0,15840.0,2014-09-26
827,2014,211734.3,211734.3,211734.3,2013-10-01
828,2014,61775.72,61775.72,61775.72,2014-07-15
829,2014,23651.45,23651.45,23651.45,2014-09-16
830,2014,354900.2,354900.2,354900.2,2013-10-01
831,2014,55000.0,55000.0,55000.0,2014-08-29
832,2014,1242935.8,1242935.8,1242935.8,2014-08-28
833,2014,490691.2,357622.4,490691.2,2014-04-10
834,2014,625010.4,625010.4,625010.4,2013-11-22
835,2014,572866.21,572866.21,800475.59,2014-05-30
836,2014,766481.88,766481.88,766481.88,2014-03-18
837,2014,422513.2,422513.2,422513.2,2014-02-03
838,2014,111748.0,111748.0,111748.0,2014-02-06
839,2014,48340.0,48340.0,48340.0,2014-01-14
840,2014,335403.0,335403.0,1739692.0,2014-03-31
841,2014,345000.0,345000.0,345000.0,2014-09-25
842,2014,6700.0,6700.0,6700.0,2014-09-23
843,2014,713969.88,713969.88,713969.88,2014-01-31
844,2014,663040.8,663040.8,888525.8,2014-05-30
845,2014,324952.38,324952.38,324952.38,2014-04-24
846,2014,391000.0,391000.0,391000.0,2014-04-25
847,2014,1475748.0,1475748.0,1475748.0,2014-09-05
848,2014,4029506.4,4029506.4,8383547.06,2014-07-28
849,2014,108177.38,108177.38,108177.38,2014-04-30
850,2014,4773652.0,4773652.0,4773652.0,2014-05-20
851,2014,0.0,0.0,88102.57,2014-09-30
852,2014,23985.0,23985.0,23985.0,2014-09-30
853,2014,45261.57,45261.57,105332.91,2014-06-06
854,2014,30945.6,30945.6,30945.6,2014-08-07
855,2014,416768.0,416768.0,416768.0,2014-03-28
856,2014,3344675.37,3344675.37,3344675.37,2014-03-28
857,2014,12482166.0,12482166.0,12482166.0,2014-04-04
858,2014,154387.0,154387.0,154387.0,2014-09-18
859,2014,102999.64,102999.64,102999.64,2014-06-22
860,2014,249958.96,249958.96,249958.96,2014-08-19
861,2014,378786.8,378786.8,977825.92,2014-07-15
862,2014,25000.0,25000.0,25000.0,2014-02-13
863,2014,250000.0,250000.0,250000.0,2014-08-19
864,2014,1923198.97,1923198.97,1923198.97,2014-08-27
865,2014,1410451.28,1410451.28,8999963.2,2014-02-28
866,2014,177902.5,177902.5,177902.5,2014-02-24
867,2014,699537.2,699537.2,699537.2,2014-02-14
868,2014,33515.0,33515.0,33515.0,2014-09-29
869,2014,1058892.05,1058892.05,1058892.05,2013-10-01
870,2014,16000.0,16000.0,16000.0,2014-04-28
871,2014,2815996.0,2815996.0,8348784.0,2014-04-02
872,2014,354087.0,354087.0,354087.0,2014-05-15
873,2014,56618.95,56618.95,56618.95,2014-07-02
874,2014,128365.84,128365.84,128365.84,2014-09-29
875,2014,3270783.0,3270783.0,3270783.0,2014-09-19
876,2014,1200000.0,1200000.0,9999893.0,2014-05-12
877,2014,482432.0,481889.0,482432.0,2013-12-03
878,2014,907023.0,907023.0,907023.0,2013-11-05
879,2014,106618.0,106618.0,1297057.0,2014-03-11
880,2014,359080.14,359080.14,359080.14,2013-10-01
881,2014,50977.11,50977.11,50977.11,2014-09-11
882,2014,18451.95,18451.95,36291.75,2014-04-24
883,2014,331695.0,331695.0,331695.0,2014-06-26
884,2014,269337.53,269337.53,269337.53,2014-09-30
885,2014,4999999.08,120000.0,14999893.0,2014-04-22
886,2014,40000.0,40000.0,40000.0,2014-08-26
887,2014,1003554.48,1003554.48,1003554.48,2014-06-13
888,2014,1111560.32,1111560.32,1111560.32,2014-06-06
889,2014,584400.0,584400.0,584400.0,2014-09-25
890,2014,230655.0,230655.0,230655.0,2014-01-07
891,2014,0.0,0.0,155605.5,2013-11-07
892,2014,8250.86,8250.86,8250.86,2014-09-22
893,2014,105000.0,105000.0,105000.0,2014-09-25
894,2014,38800.0,38800.0,116400.0,2014-08-25
895,2014,60000.0,60000.0,60000.0,2014-04-28
896,2014,49192.38,49192.38,49192.38,2014-07-30
897,2014,3665.0,3665.0,3665.0,2014-08-28
898,2014,9908.0,9908.0,9908.0,2013-12-18
899,2014,0.0,0.0,26106245.0,2014-09-30
900,2014,60348.8,60348.8,60348.8,2013-10-01
901,2014,1675432.6,1675432.6,1675432.6,2014-03-28
902,2014,137519.2,137519.2,137519.2,2014-08-13
903,2014,286350.0,286350.0,742410.0,2014-05-29
904,2014,600000.0,600000.0,600000.0,2014-08-27
905,2014,84623.16,84623.16,84623.16,2014-08-27
906,2014,99927.48,99927.48,99927.48,2014-07-01
907,2014,825449.25,825449.25,825449.25,2014-04-07
908,2014,359780.0,359780.0,359780.0,2014-09-20
909,2014,155961.6,155961.6,155961.6,2014-02-26
910,2014,34632.0,34632.0,34632.0,2014-09-26
911,2014,907324.0,907324.0,907324.0,2014-09-29
912,2014,44201.99,44201.99,44201.99,2014-04-09
913,2014,21331.34,21331.34,21331.34,2014-09-24
914,2014,249914.7,249914.7,249914.7,2014-05-27
915,2014,24000.0,24000.0,24000.0,2014-01-10
916,2015,146913.0,146913.0,146913.0,2015-03-26
917,2015,82740.0,82740.0,82740.0,2014-12-24
918,2015,13936.27,13936.27,13936.27,2014-12-15
919,2015,10562.0,10562.0,180500.0,2014-12-31
920,2015,628264.0,17443.39,628264.0,2014-12-17
921,2015,226419.0,226419.0,226419.0,2014-10-01
922,2015,68229.04,68229.04,336643.68,2014-10-10
923,2015,319724.4,319724.4,319724.4,2014-10-01
924,2015,241575.92,241575.92,241575.92,2014-11-20
925,2015,160002.5,160002.5,160002.5,2014-12-11
926,2015,25710.95,25710.95,25710.95,2014-11-26
927,2015,264709.72,264709.72,264709.72,2014-10-01
928,2015,454365.35,454365.35,454365.35,2014-10-01
929,2015,6996155.0,0.0,22187605.0,2014-10-01
930,2015,2146152.72,2146152.72,2146152.72,2014-10-02
931,2015,3497303.76,3497303.76,3497303.76,2014-10-02
932,2015,4756.0,4756.0,4756.0,2015-08-26
933,2015,600000.0,600000.0,600000.0,2015-08-21
934,2015,106112.41,106112.41,106112.41,2015-06-01
935,2015,560970.03,560970.03,1430338.97,2015-03-24
936,2015,66879.97,66879.97,66879.97,2015-09-29
937,2015,94500.0,94500.0,378000.0,2015-07-24
938,2015,725536.28,725536.28,725536.28,2015-06-01
939,2015,132953.26,132953.26,132953.26,2015-02-19
940,2015,250000.0,250000.0,250000.0,2015-08-20
941,2015,1033335.42,169122.0,1033335.42,2015-03-10
942,2015,0.0,0.0,1779437.0,2015-09-29
943,2015,114605.63,114605.63,114605.63,2015-05-05
944,2015,53000.0,53000.0,53000.0,2015-09-30
945,2015,134800.0,134800.0,264000.0,2015-03-27
946,2015,534693.9,534693.9,534693.9,2015-04-01
947,2015,21845791.0,21845791.0,111182208.0,2015-03-27
948,2015,112295.72,112295.72,156695.72,2015-06-11
949,2015,106026.75,106026.75,106026.75,2015-02-25
950,2015,166841.63,166841.63,166841.63,2015-08-26
951,2015,0.0,0.0,98225.92,2015-01-16
952,2015,229647.0,229647.0,229647.0,2015-07-01
953,2015,42000.0,42000.0,42000.0,2015-09-28
954,2015,1188435.0,1188435.0,1188435.0,2015-09-29
955,2015,185978.3,185978.3,185978.3,2015-09-16
956,2015,557323.7,557323.7,557323.7,2015-08-24
957,2015,231863.0,231863.0,231863.0,2015-02-26
958,2015,146913.0,146913.0,146913.0,2015-02-25
959,2015,0.0,0.0,209741.08,2015-01-16
960,2015,277150.48,277150.48,2064710.72,2015-03-27
961,2015,2644955.58,2644955.58,2644955.58,2015-09-29
962,2015,233128.0,233128.0,233128.0,2015-09-28
963,2015,23800.0,23800.0,23800.0,2015-03-11
964,2015,8223.89,8223.89,8223.89,2015-01-30
965,2015,1699932.01,1699932.01,1699932.01,2015-09-24
966,2015,74926.1,74926.1,74926.1,2015-09-24
967,2015,4876.19,4876.19,4876.19,2015-07-28
968,2015,0.0,0.0,548629.2,2015-01-22
969,2015,243520.0,243520.0,3843520.0,2015-09-28
970,2015,231620.5,231620.5,231620.5,2015-09-16
971,2015,281902.4,104162.94,281902.4,2015-04-07
972,2015,356996.47,356996.47,356996.47,2015-08-01
973,2015,109265.52,109265.52,109265.52,2015-03-27
974,2015,3578795.04,981741.54,3578795.04,2015-02-19
975,2015,8322.44,8322.44,8322.44,2015-08-04
976,2015,2228321.0,2228321.0,2228321.0,2015-04-23
977,2015,168518.24,168518.24,168518.24,2015-09-16
978,2015,162716.0,162716.0,162716.0,2015-02-24
979,2015,463726.0,463726.0,463726.0,2015-01-29
980,2015,1238267.5,1238267.5,1238267.5,2015-04-21
981,2015,6464.0,6464.0,6464.0,2015-03-17
982,2015,56643.55,56643.55,56643.55,2015-04-20
983,2015,199831.45,199831.45,199831.45,2015-03-23
984,2015,78930.0,78930.0,423259.8,2015-09-30
985,2015,1787560.22,1787560.22,1787560.22,2015-04-29
986,2015,11304.0,11304.0,11304.0,2015-03-27
987,2015,347609.0,347609.0,347609.0,2015-02-11
988,2015,683706.78,683493.52,683706.78,2015-05-20
989,2015,0.0,0.0,13087168.16,2015-09-30
990,2015,37132.07,37132.07,37132.07,2015-09-29
991,2015,103385.76,103385.76,103385.76,2015-03-03
992,2015,44061.45,44061.45,44061.45,2015-05-21
993,2015,2858043.0,2858043.0,5480698.0,2015-09-23
994,2015,929969.75,929969.75,929969.75,2015-06-03
995,2015,178483.82,178483.82,178483.82,2015-07-07
996,2015,9000000.0,9000000.0,23048238.0,2015-06-28
997,2015,22581.14,22581.14,22581.14,2015-08-19
998,2015,78758.06,78758.06,78758.06,2015-03-18
999,2015,0.0,0.0,8908851.0,2015-09-29
1000,2015,3365980.8,3365980.8,3365980.8,2015-08-07
1001,2015,112616.0,112616.0,112616.0,2015-07-16
1002,2015,723571.0,723571.0,723571.0,2015-06-19
1003,2015,42477.84,42477.84,103848.68,2015-09-01
1004,2015,231863.0,231863.0,3323519.5,2015-03-20
1005,2015,311433.05,311433.05,469118.2,2015-05-28
1006,2015,277150.48,277150.48,277150.48,2015-02-20
1007,2015,179269.64,179269.64,179269.64,2015-01-28
1008,2015,130002.48,130002.48,130002.48,2015-07-31
1009,2015,247690.87,247690.87,247690.87,2015-04-02
1010,2015,144187.36,144187.36,144187.36,2015-06-23
1011,2015,20455.25,20455.25,20455.25,2015-07-07
1012,2015,115900.64,115900.64,115900.64,2015-02-19
1013,2015,0.0,0.0,4619305.12,2015-07-09
1014,2015,184356.19,184356.19,184356.19,2015-08-21
1015,2015,24900.0,24900.0,24900.0,2015-02-25
1016,2015,916390.7,916390.7,916390.7,2015-04-24
1017,2015,44868.13,44868.13,44868.13,2015-07-16
1018,2015,16941.34,16941.34,16941.34,2015-02-12
1019,2015,99912.0,99912.0,99912.0,2015-06-16
1020,2015,129960.0,129960.0,129960.0,2015-07-20
1021,2015,90432.0,90432.0,90432.0,2015-04-23
1022,2015,423460.0,423460.0,423460.0,2015-08-27
1023,2015,60117.4,60117.4,60117.4,2015-07-31
1024,2015,91931.6,91931.6,91931.6,2015-08-19
1025,2016,55388.31,55388.31,55388.31,2016-06-23
1026,2016,600000.0,600000.0,600000.0,2016-03-25
1027,2016,87454.27,87454.27,87454.27,2016-03-18
1028,2016,1208751.2,1208751.2,6470340.8,2016-05-31
1029,2016,0.0,0.0,4179446.0,2016-09-30
1030,2016,51012.6,51012.6,51012.6,2016-06-09
1031,2016,846159.27,846159.27,846159.27,2016-04-28
1032,2016,672337.68,672337.68,672337.68,2016-02-26
1033,2016,104386.0,104386.0,104386.0,2016-04-22
1034,2016,39973.08,39973.08,39973.08,2016-04-12
1035,2016,67365.66,67365.66,67365.66,2016-08-04
1036,2016,63996.64,63996.64,63996.64,2016-03-24
1037,2016,294240.0,294240.0,318240.0,2016-09-09
1038,2016,3633067.0,722774.46,3633067.0,2016-09-30
1039,2016,3143468.26,3143468.26,4321568.97,2016-09-30
1040,2016,40651.77,40651.77,40651.77,2016-02-25
1041,2016,106559.28,106559.28,106559.28,2016-05-12
1042,2016,293016.1,293016.1,293016.1,2016-08-30
1043,2016,146137.27,146137.27,146137.27,2016-02-04
1044,2016,1110145.01,1110145.01,5777297.41,2016-05-12
1045,2016,3988684.8,3988684.8,3988684.8,2016-06-28
1046,2016,3198468.11,3198468.11,11207407.08,2016-06-02
1047,2016,288953.6,288953.6,288953.6,2016-04-05
1048,2016,73100.0,73100.0,73100.0,2016-03-18
1049,2016,74524.13,74524.13,74524.13,2016-05-26
1050,2016,36119.54,36119.54,36119.54,2016-09-27
1051,2016,1384876.8,1026182.4,2769753.6,2016-04-12
1052,2016,538656.28,458997.46,2831368.24,2016-02-29
1053,2016,6849776.8,6849776.8,6849776.8,2016-09-29
1054,2016,259083.0,259083.0,259083.0,2016-03-10
1055,2016,62587.5,62587.5,62587.5,2016-09-12
1056,2016,60001.14,60001.14,60001.14,2016-09-16
1057,2016,38734.56,38734.56,38734.56,2016-03-23
1058,2016,3243614.72,3243614.72,7940983.54,2016-04-01
1059,2016,1032939.0,1032939.0,1032939.0,2016-03-09
1060,2016,1523250.0,1523250.0,9647250.0,2016-03-01
1061,2016,31993.0,31993.0,31993.0,2016-07-26
1062,2016,299999.1,299999.1,299999.1,2016-09-06
1063,2016,37513.82,37513.82,37513.82,2016-07-21
1064,2016,5000.0,5000.0,5000.0,2016-05-03
1065,2016,77882.74,77882.74,77882.74,2016-03-08
1066,2016,183665.43,183665.43,183665.43,2016-04-08
1067,2016,51738.56,51738.56,51738.56,2016-09-14
1068,2016,4041560.35,4041560.35,4041560.35,2016-09-27
1069,2016,102817.71,102817.71,102817.71,2016-04-12
1070,2016,82472.92,82472.92,82472.92,2016-09-01
1071,2016,22466.72,22466.72,22466.72,2016-02-16
1072,2016,334413.05,334413.05,2928171.37,2016-09-30
1073,2016,311059.2,311059.2,311059.2,2016-07-26
1074,2016,72229.86,72229.86,72229.86,2016-03-01
1075,2016,1554628.0,0.0,1554628.0,2016-09-29
1076,2016,791830.91,791830.91,791830.91,2016-04-28
1077,2016,885371.9,885371.9,885371.9,2016-06-01
1078,2016,314445.6,314445.6,314445.6,2016-07-22
1079,2016,100000.0,100000.0,434000.0,2016-05-12
1080,2016,40108.2,40108.2,212939.88,2016-09-19
1081,2016,119211.11,119211.11,119211.11,2016-07-08
1082,2016,99932.8,99846.17,199778.97,2016-02-11
1083,2016,8901860.0,8901860.0,8901860.0,2016-09-29
1084,2016,0.0,0.0,10648096.68,2016-09-28
1085,2016,149920.17,149920.17,149920.17,2016-07-29
1086,2016,1539569.6,1539569.6,1824593.6,2016-01-19
1087,2016,350000.0,350000.0,350000.0,2016-06-16
1088,2016,669998.74,669998.74,669998.74,2016-06-16
1089,2016,624110.95,624110.95,624110.95,2016-03-01
1090,2016,95515.44,95515.44,95515.44,2016-09-30
1091,2016,100000.0,100000.0,100000.0,2016-09-16
1092,2016,44058.84,44058.84,221681.04,2015-11-30
1093,2016,338898.61,338898.61,338898.61,2015-10-01
1094,2016,181358.73,181358.73,181358.73,2015-10-27
1095,2016,5770.89,5770.89,5770.89,2015-11-25
1096,2016,87300.0,87300.0,477000.78,2015-12-31
1097,2016,217861.54,217861.54,217861.54,2015-12-30
1098,2016,3685907.89,101001.0,3685907.89,2015-12-01
1099,2016,8000.0,8000.0,8000.0,2015-11-25
1100,2016,0.0,0.0,1181364.0,2015-12-23
1101,2016,632682.76,458851.52,2449885.16,2015-11-24
1102,2016,367690.0,367690.0,367690.0,2015-10-01
1103,2016,56466.07,56466.07,56466.07,2015-11-12
1104,2016,139130.52,139130.52,139130.52,2015-12-10
1105,2016,229853.98,229853.98,229853.98,2015-10-01
1106,2016,910086.69,910086.69,910086.69,2016-05-11
1107,2016,129999.99,129999.99,129999.99,2016-09-28
1108,2016,180343.22,180343.22,180343.22,2016-09-30
1109,2016,334470.28,334470.28,1014050.54,2016-03-31
1110,2016,199960.56,199960.56,199960.56,2016-02-19
1111,2016,218016.0,218016.0,218016.0,2016-07-26
1112,2016,48440.0,48440.0,48440.0,2016-09-29
1113,2016,0.0,0.0,328523.0,2016-09-30
1114,2016,0.0,0.0,2675051.16,2015-12-30
1115,2016,3477.7,3477.7,3477.7,2016-07-22
1116,2016,99714.08,99714.08,99714.08,2016-07-25
1117,2016,2428140.25,2428140.25,12543537.83,2016-05-13
1118,2016,21445.61,21445.61,21445.61,2016-09-22
1119,2016,340000.0,340000.0,340000.0,2016-08-31
1120,2016,331199.92,331199.92,1921223.42,2016-09-30
1121,2016,71468.4,71468.4,71468.4,2016-09-12
1122,2016,6349.78,6349.78,6349.78,2016-05-17
1123,2016,244523.3,244523.3,244523.3,2016-04-28
1124,2017,4000000.0,4000000.0,4000000.0,2017-05-31
1125,2017,81901.07,81901.07,81901.07,2017-09-28
1126,2017,0.0,0.0,2212094.0,2017-09-28
1127,2017,337392.61,337392.61,337392.61,2016-10-01
1128,2017,319612.8,319612.8,319612.8,2017-08-15
1129,2017,1809820.83,1809820.83,1809820.83,2017-09-13
1130,2017,2918661.0,2918661.0,2918661.0,2017-02-15
1131,2017,164100.0,164100.0,164100.0,2017-07-11
1132,2017,51998.4,51998.4,145595.52,2017-04-04
1133,2017,64789.16,64789.16,64789.16,2017-08-03
1134,2017,22466.72,22466.72,22466.72,2017-02-28
1135,2017,195365.53,195365.53,195365.53,2016-10-01
1136,2017,281789.81,281789.81,281789.81,2017-03-30
1137,2017,14926.73,14926.73,14926.73,2017-05-24
1138,2017,667455.36,667455.36,667455.36,2017-01-05
1139,2017,317280.0,317280.0,317280.0,2017-06-02
1140,2017,49979.56,49979.56,49979.56,2017-03-30
1141,2017,157209.67,157209.67,157209.67,2017-01-20
1142,2017,49941.74,49941.74,49941.74,2017-04-26
1143,2017,254827.5,254827.5,254827.5,2017-01-12
1144,2017,86368.67,86368.67,126791.99,2017-03-23
1145,2017,304579.09,304579.09,7568262.03,2017-04-04
1146,2017,504104.64,0.0,504104.64,2016-12-22
1147,2017,32633.64,32633.64,32633.64,2017-05-25
1148,2017,153795.94,153795.94,153795.94,2016-10-31
1149,2017,111146.7,111146.7,340353.25,2016-10-01
1150,2017,229658.08,229658.08,229658.08,2017-06-15
1151,2017,1488530.99,1488530.99,1488530.99,2016-12-28
1152,2017,149000.0,149000.0,745000.0,2017-03-31
1153,2017,10410.93,10410.93,10410.93,2017-02-22
1154,2017,11812.29,11812.29,11812.29,2017-08-01
1155,2017,4141821.0,4141821.0,4141821.0,2017-09-30
1156,2017,5731.36,5731.36,5731.36,2016-12-08
1157,2017,126791.99,126791.99,126791.99,2016-12-06
1158,2017,127015.42,127015.42,127015.42,2016-12-14
1159,2017,42764.02,42764.02,42764.02,2016-11-22
1160,2017,29159.29,29159.29,29159.29,2017-07-18
1161,2017,176560.0,176560.0,176560.0,2017-07-06
1162,2017,88061.8,88061.8,88061.8,2017-08-30
1163,2017,0.0,0.0,1016657.0,2016-12-23
1164,2017,240737.37,240737.37,240737.37,2017-09-14
1165,2017,48651.29,48651.29,48651.29,2017-03-01
1166,2017,0.0,0.0,5436000.0,2016-10-28
1167,2017,400000.0,400000.0,400000.0,2017-06-01
1168,2017,617892.19,617892.19,617892.19,2017-05-15
1169,2017,0.0,0.0,376005.0,2017-09-28
1170,2017,70315.78,70315.78,70315.78,2016-10-27
1171,2017,791830.91,59400.0,791830.91,2017-03-29
1172,2017,8000000.0,8000000.0,8000000.0,2017-09-30
1173,2017,29772.25,29772.25,29772.25,2017-04-27
1174,2017,88471.33,88471.33,88471.33,2017-03-22
1175,2017,7759.0,7759.0,7759.0,2017-03-30
1176,2017,91451.06,91451.06,91451.06,2017-09-15
1177,2017,873930.96,873930.96,3234792.98,2016-10-01
1178,2017,311420.6,311420.6,311420.6,2016-10-01
1179,2017,73462.13,73462.13,73462.13,2017-02-16
1180,2017,20416.44,20416.44,20416.44,2017-05-18
1181,2017,28838.92,28838.92,28838.92,2017-07-25
1182,2017,206493.66,0.0,206493.66,2016-12-21
1183,2017,6008980.54,6008980.54,6008980.54,2017-06-30
1184,2017,166278.74,166278.74,166278.74,2016-11-17
1185,2017,921473.6,126235.12,921473.6,2017-03-16
1186,2017,29332.48,29332.48,29332.48,2016-11-16
1187,2017,0.0,0.0,1939132.08,2017-09-27
1188,2017,147557.97,147557.97,147557.97,2017-05-04
1189,2017,2609116.97,0.0,2609116.97,2016-12-29
1190,2017,658069.05,658069.05,658069.05,2017-03-02
1191,2017,16727.47,16727.47,16727.47,2016-11-10
1192,2017,49024.74,49024.74,49024.74,2017-03-16
1193,2017,88324.47,88324.47,88324.47,2017-02-16
1194,2017,1367408.41,1367408.41,1488530.99,2017-03-23
1195,2017,4959301.22,4959301.22,4959301.22,2017-09-29
1196,2017,65678.35,65678.35,65678.35,2017-08-11
1197,2017,0.0,0.0,328523.0,2017-09-28
1198,2017,3768542.01,316395.31,3768542.01,2016-12-01
1199,2017,98442.4,98442.4,98442.4,2017-07-10
1200,2017,184568.0,184568.0,285000.0,2017-09-25
1201,2017,1817134.57,1817134.57,1817134.57,2017-09-27
1202,2017,22917.07,22917.07,22917.07,2017-06-29
1203,2018,76956.92,76956.92,76956.92,2018-07-17
1204,2018,6759.82,6759.82,6759.82,2017-12-12
1205,2018,64453.16,64453.16,64453.16,2017-11-16
1206,2018,1955322.99,325886.64,1955322.99,2017-12-20
1207,2018,1079908.86,541271.64,1079908.86,2017-10-25
1208,2018,1153015.75,1153015.75,1153015.75,2017-12-21
1209,2018,6661282.0,6661282.0,6661282.0,2017-12-29
1210,2018,31199.99,31199.99,31199.99,2017-11-29
1211,2018,119576.64,119576.64,119576.64,2017-12-21
1212,2018,314453.89,314453.89,314453.89,2017-10-01
1213,2018,12250.0,12250.0,12250.0,2017-12-14
1214,2018,210393.3,210393.3,210393.3,2017-11-15
1215,2018,4192000.0,4192000.0,4687000.0,2017-12-06
1216,2018,142000.0,142000.0,2414234.0,2017-10-31
1217,2018,15683.86,15683.86,15683.86,2017-11-29
1218,2018,2897924.97,2897924.97,2897924.97,2017-12-13
1219,2018,1169415.0,1169415.0,8857415.0,2017-12-18
1220,2018,670000.0,670000.0,670000.0,2017-12-28
1221,2018,8270.96,8270.96,8270.96,2017-11-22
1222,2018,88696.61,88696.61,88696.61,2018-03-23
1223,2018,97266.17,97266.17,97266.17,2018-09-28
1224,2018,271671.41,271671.41,271671.41,2018-05-03
1225,2018,19895.04,19895.04,19895.04,2018-09-14
1226,2018,49875.0,49875.0,99750.0,2018-05-21
