,action_date_fiscal_year,base_and_exercised_options_value,federal_action_obligation,base_and_all_options_value,action_date
229,2009,667000.0,667000.0,667000.0,2009-09-03
230,2009,8000.0,8000.0,8000.0,2009-07-17
231,2009,27669.0,27669.0,0.0,2009-09-16
232,2009,4390.0,4390.0,4390.0,2009-04-02
233,2009,106767.59,106767.59,106767.59,2009-09-22
234,2009,51498.0,51498.0,51498.0,2009-08-17
235,2009,19426.39,19426.39,0.0,2009-04-13
236,2009,4698.98,4698.98,0.0,2009-01-22
237,2009,22464.0,22464.0,22464.0,2009-08-27
238,2009,25000.0,25000.0,25000.0,2009-08-19
239,2009,99332.0,99332.0,99332.0,2009-09-21
240,2009,324590.16,324590.16,324590.16,2009-05-27
241,2009,101696.0,101696.0,101696.0,2009-09-16
242,2009,805083.25,805083.25,805083.25,2009-08-31
243,2009,7590.0,7590.0,7590.0,2009-08-28
244,2009,74968.85,74968.85,74968.85,2008-12-01
245,2009,10107.45,10107.45,0.0,2009-02-12
246,2009,16846.76,16846.76,16846.76,2009-09-11
247,2009,1788087.95,1788087.95,1788087.95,2009-05-21
248,2009,23270.0,23270.0,23270.0,2009-09-01
249,2009,13593.58,13593.58,13593.58,2009-01-12
250,2009,8795.48,8795.48,8795.48,2009-04-29
251,2009,28539.08,28539.08,28539.08,2008-10-31
252,2009,52806.0,52806.0,52806.0,2009-05-07
253,2009,0.0,0.0,0.0,2008-10-23
254,2009,1116878.8,0.0,1116878.8,2009-09-30
255,2009,11992.62,11992.62,0.0,2009-05-19
256,2009,397305.53,397305.53,397305.53,2008-11-17
257,2009,145000.0,145000.0,0.0,2009-08-06
258,2009,54336.0,54336.0,54336.0,2009-08-29
259,2009,66102.08,66102.08,66102.08,2009-09-16
260,2009,13924.0,13924.0,13924.0,2009-06-18
261,2009,155817.0,155817.0,155817.0,2008-12-18
262,2009,500000.0,500000.0,0.0,2008-11-05
263,2009,30000.0,30000.0,30000.0,2009-03-17
264,2009,5435999.03,5435999.03,5435999.03,2009-06-23
265,2009,2588000.0,0.0,0.0,2008-10-02
266,2009,234508.67,234508.67,234508.67,2009-08-31
267,2009,49510.0,49510.0,0.0,2009-07-06
268,2009,9290.0,9290.0,9290.0,2009-09-28
269,2009,6584.0,6584.0,0.0,2009-01-13
270,2009,298699.28,298699.28,298699.28,2008-12-02
271,2009,10508.37,10508.37,10508.37,2009-06-04
272,2009,13320.0,13320.0,13320.0,2009-04-09
273,2009,250124.89,250124.89,250124.89,2008-11-01
274,2009,70039.24,70039.24,70039.24,2009-09-17
275,2009,280748.0,280748.0,1181388.0,2009-06-26
276,2009,293282.3,293282.3,293282.3,2009-09-09
277,2009,290216.46,290216.46,290216.46,2009-09-12
278,2009,9648.04,9648.04,0.0,2009-09-18
279,2009,277945.0,277945.0,277945.0,2009-08-27
280,2009,10107.45,10107.45,0.0,2009-02-12
281,2009,2862083.96,2862083.96,2862083.96,2009-09-20
282,2009,301461.53,301461.53,301461.53,2009-03-20
283,2009,11367.93,11367.93,0.0,2008-11-10
284,2009,18356.14,18356.14,18356.14,2009-03-31
285,2009,1388800.0,1388800.0,12070716.8,2009-02-10
286,2009,451872.92,451872.92,451872.92,2009-04-28
287,2009,100000.0,100000.0,0.0,2009-09-19
288,2009,8839.6,8839.6,8839.6,2009-07-17
289,2009,552.5,552.5,552.5,2009-03-14
290,2009,2292878.0,2292878.0,2292878.0,2009-04-09
291,2009,99427.0,99427.0,99427.0,2009-09-23
292,2009,118180.0,118180.0,118180.0,2009-02-10
293,2009,165000.0,165000.0,165000.0,2009-07-15
294,2009,24416.6,24416.6,24416.6,2009-09-16
295,2009,45500.0,45500.0,45500.0,2009-07-15
296,2009,24746.03,24746.03,0.0,2008-12-30
297,2009,43703.44,43703.44,43703.44,2008-11-17
298,2009,978181.5,978181.5,978181.5,2009-05-29
299,2009,35012.82,35012.82,35012.82,2008-11-17
300,2009,59795.8,59795.8,0.0,2008-10-30
301,2009,899992.02,899992.02,899992.02,2008-10-31
302,2009,1414891.32,1414891.32,0.0,2008-11-20
303,2009,57000.0,57000.0,0.0,2008-10-03
304,2009,9674.89,9674.89,0.0,2009-09-14
305,2009,14019.74,14019.74,14019.74,2009-07-31
306,2009,3129.3,3129.3,3129.3,2009-07-27
307,2009,8714.0,8714.0,8714.0,2008-10-24
308,2009,38797.4,38797.4,38797.4,2009-04-25
309,2009,38757.94,38757.94,38757.94,2009-02-17
310,2009,459309.93,459309.93,459309.93,2009-05-14
311,2009,46079.0,46079.0,0.0,2009-09-23
312,2009,35028.71,35028.71,35028.71,2009-09-29
313,2009,10209.76,10209.76,10209.76,2009-08-12
314,2009,442700.8,442700.8,442700.8,2009-09-29
315,2009,198167.0,198167.0,198167.0,2008-11-17
316,2009,24712.18,24712.18,24712.18,2008-10-24
317,2009,271608.0,271608.0,0.0,2009-03-25
318,2009,1499569.72,1499569.72,1499569.72,2009-08-28
319,2009,3380.91,3380.91,0.0,2009-09-09
320,2009,570436.86,570436.86,570436.86,2009-08-01
321,2009,26571.25,26571.25,26571.25,2009-07-14
322,2009,362999.24,362999.24,362999.24,2009-08-07
323,2009,34946.4,34946.4,0.0,2009-04-03
324,2009,65788.52,65788.52,65788.52,2009-09-17
325,2009,4722.0,4722.0,4722.0,2008-11-05
326,2009,53333.33,53333.33,53333.33,2009-03-04
327,2009,18625.0,18625.0,18625.0,2009-06-16
328,2009,779084.17,779084.17,0.0,2009-09-08
329,2009,113591.06,113591.06,113591.06,2009-09-16
330,2009,71998.0,71998.0,71998.0,2009-02-11
331,2009,42681.6,42681.6,0.0,2009-08-21
332,2009,15468.0,0.0,0.0,2008-10-06
333,2009,496731.48,496731.48,496731.48,2009-07-29
334,2009,3375.0,3375.0,3375.0,2009-06-30
335,2009,254400.0,254400.0,254400.0,2008-11-04
336,2009,554580.0,554580.0,554580.0,2009-05-05
337,2009,11597.82,11597.82,11597.82,2009-08-28
338,2009,5623.72,5623.72,5623.72,2008-10-20
339,2009,11813.25,11813.25,23626.5,2009-03-11
340,2009,6961.93,6961.93,6961.93,2009-06-08
341,2009,14627.06,14627.06,14627.06,2009-09-21
342,2009,8450.0,8450.0,8450.0,2008-10-15
