,action_date_fiscal_year,base_and_exercised_options_value,federal_action_obligation,base_and_all_options_value,action_date
544,2009,771073.0,771073.0,771073.0,2009-08-25
545,2009,5696.0,5696.0,0.0,2009-09-17
546,2009,3250.0,3250.0,3250.0,2009-08-04
547,2009,27630.32,27630.32,0.0,2009-01-19
548,2009,264196.72,264196.72,264196.72,2009-09-16
549,2009,18802.85,18802.85,18802.85,2009-09-28
550,2009,200000.0,200000.0,200000.0,2009-02-12
551,2009,152453.91,152453.91,152453.91,2009-04-15
552,2009,516387.48,516387.48,516387.48,2009-09-29
553,2009,717600.0,179400.0,3338400.0,2009-09-30
554,2009,86744.97,86744.97,86744.97,2009-02-24
555,2009,6600.48,6600.48,6600.48,2009-07-15
556,2009,12000.0,12000.0,60000.0,2009-09-08
557,2009,3988.0,3988.0,3988.0,2009-04-29
558,2009,380382.6,380382.6,380382.6,2009-05-28
559,2009,146593.5,146593.5,146593.5,2009-08-11
560,2009,7417.57,7417.57,7417.57,2009-07-20
561,2009,18963.73,18963.73,18963.73,2009-07-09
562,2009,2141685.04,2141685.04,15910609.18,2009-02-11
563,2009,914502.68,211444.8,914502.68,2009-09-29
564,2009,65180.38,65180.38,65180.38,2009-04-01
565,2009,1059796.0,1059796.0,1059796.0,2009-09-29
566,2009,21000.0,21000.0,21000.0,2009-01-09
567,2009,143980.0,143980.0,143980.0,2009-05-14
568,2009,40768.0,40768.0,40768.0,2009-07-21
569,2009,115196.52,115196.52,115196.52,2009-05-18
570,2009,700637.6,700637.6,700637.6,2009-09-30
571,2009,10202.63,10202.63,10202.63,2009-02-19
572,2009,51654.34,51654.34,51654.34,2009-09-24
573,2009,151017.23,151017.23,231234.54,2009-05-01
574,2009,8345.65,8345.65,8345.65,2009-09-04
575,2009,3600.0,3600.0,3600.0,2009-09-30
576,2009,63635.39,63635.39,63635.39,2009-07-21
577,2009,56744.39,56744.39,56744.39,2009-09-30
578,2009,85983.0,85183.0,85983.0,2009-08-28
579,2009,12669.3,12669.3,12669.3,2009-08-19
580,2009,59072.0,59072.0,486720.0,2009-06-15
581,2009,72691.82,72691.82,72691.82,2009-09-01
582,2009,8073.0,8073.0,8073.0,2009-06-26
583,2009,88270.27,88270.27,88270.27,2009-05-30
584,2009,8710873.17,8710873.17,8710873.17,2009-02-19
585,2009,39784.99,39784.99,39784.99,2009-09-30
586,2009,176600.08,176600.08,176600.08,2009-05-27
587,2009,3305.03,3305.03,3305.03,2009-08-28
588,2009,27000.0,27000.0,27000.0,2009-04-14
589,2009,22004.56,22004.56,22004.56,2009-03-16
590,2009,57093.66,57093.66,57093.66,2009-09-01
591,2009,73645.75,73645.75,73645.75,2009-06-09
592,2009,11654.45,11654.45,11654.45,2009-04-23
593,2009,61250.0,61250.0,61250.0,2009-01-17
594,2009,7331.3,7331.3,7331.3,2009-03-06
595,2009,144600.0,144600.0,144600.0,2009-01-14
596,2009,14886.0,14886.0,14886.0,2009-04-14
597,2009,182405.56,182405.56,182405.56,2009-09-09
598,2009,5920.8,5920.8,5920.8,2009-01-05
599,2009,615577.2,114875.6,615577.2,2009-09-28
600,2009,3734.67,3734.67,3734.67,2009-01-16
601,2009,68954.46,68954.46,68954.46,2009-09-19
602,2009,3019.35,3019.35,3019.35,2009-06-02
603,2009,434079.8,434079.8,434079.8,2009-09-22
604,2009,23186.27,23182.86,23186.27,2009-09-09
605,2009,4539.83,4539.83,4539.83,2009-09-22
606,2009,55300.0,55300.0,55300.0,2009-01-17
607,2009,3110.61,3110.61,3110.61,2009-06-08
608,2009,56271.77,56271.77,56271.77,2009-05-28
609,2009,9000.0,9000.0,9000.0,2009-08-05
610,2009,4122.35,4122.35,4122.35,2009-09-11
611,2009,89562.35,89562.35,89562.35,2009-08-20
612,2009,4291.59,4291.59,4291.59,2009-04-28
613,2009,43480.0,43480.0,43480.0,2009-06-29
614,2009,30167.77,30167.77,30167.77,2009-08-17
615,2009,27074.6,27074.6,27074.6,2009-05-21
616,2009,157543.24,157543.24,157543.24,2009-08-28
617,2009,313570.0,313570.0,313570.0,2009-06-29
618,2009,14126.78,14126.78,14126.78,2009-03-05
619,2009,28379.23,28379.23,28379.23,2009-06-24
620,2009,141274.43,141274.43,141274.43,2009-04-15
621,2009,424509.08,424509.08,424509.08,2009-04-14
622,2009,4485.54,4485.54,4485.54,2009-05-08
623,2009,174874.32,174874.32,174874.32,2009-01-30
624,2009,1986743.0,1986743.0,6154824.0,2009-09-30
625,2009,13167.82,13167.82,39503.46,2009-05-19
626,2009,4095.65,4095.65,4095.65,2009-06-30
627,2009,245424.0,245424.0,245424.0,2009-01-05
628,2009,5827.61,5827.61,5827.61,2009-08-28
629,2009,74519.62,74519.62,74519.62,2009-09-30
630,2009,110526.42,110526.42,110526.42,2009-05-20
631,2009,38242.53,38242.53,38242.53,2009-02-16
632,2009,26860.44,26860.44,26860.44,2009-07-21
633,2009,96196.1,96196.1,284870.64,2009-07-01
634,2009,19546.92,19546.92,19546.92,2009-01-21
635,2009,11504.78,11504.78,11504.78,2009-02-03
636,2009,39184.34,39184.34,39184.34,2009-05-05
637,2009,28944.0,28944.0,28944.0,2009-05-14
638,2009,7150.0,7150.0,7150.0,2009-07-01
639,2009,3644.94,3644.94,3644.94,2009-06-25
640,2009,814024.02,814024.02,4096764.64,2009-03-25
641,2009,63750.13,63750.13,63750.13,2009-09-15
642,2009,429532.8,429532.8,429532.8,2009-09-29
643,2009,859853.37,859853.37,859853.37,2009-09-25
644,2009,2362132.12,2362132.12,4726943.84,2009-08-31
645,2009,398967.26,398967.26,593706.38,2009-09-24
646,2009,264256.94,264256.94,264256.94,2009-07-27
647,2009,2320678.0,2320678.0,7147688.24,2009-04-03
648,2009,168015.0,168015.0,504045.0,2009-09-25
649,2009,64584.43,64584.43,64584.43,2009-09-02
650,2009,305115.2,305115.2,305115.2,2009-09-28
651,2009,32508.7,32508.7,32508.7,2009-05-28
652,2009,2254966.0,0.0,2254966.0,2009-09-30
653,2009,24240.0,24240.0,24240.0,2009-07-01
654,2009,3789.16,3789.16,3789.16,2009-09-23
655,2009,42450.0,42450.0,42450.0,2009-08-03
656,2009,179154.78,179154.78,179154.78,2009-04-30
657,2009,613890.24,613890.24,613890.24,2009-09-10
658,2009,122550.98,122550.98,122550.98,2009-05-18
659,2009,7370.32,7370.32,7370.32,2009-06-10
660,2009,15602.34,15602.34,15602.34,2009-09-22
661,2009,177118.0,177118.0,470498.0,2009-08-01
662,2009,13544.41,13544.41,13544.41,2009-07-13
663,2009,5416.81,5416.81,5416.81,2009-05-12
664,2009,3317.14,3317.14,3317.14,2009-02-26
665,2009,381084.5,381084.5,381084.5,2009-03-13
666,2009,23472.16,23472.16,23472.16,2009-05-20
667,2009,32820.67,32820.67,32820.67,2009-01-28
668,2009,22760.54,22760.54,22760.54,2009-04-14
669,2009,90853.32,90853.32,90853.32,2009-09-10
670,2009,63442.72,63442.72,196675.44,2009-02-25
671,2009,154237.9,154237.9,154237.9,2009-08-26
672,2009,34232.8,34232.8,34232.8,2009-01-21
673,2009,21598.39,21598.39,21598.39,2009-03-06
674,2009,24348.0,24348.0,0.0,2009-08-17
675,2009,23732.47,23732.47,73561.53,2009-06-08
676,2009,372000.0,92448.0,372000.0,2009-01-01
677,2009,136647.45,136647.45,136647.45,2009-04-16
678,2009,30707.97,30707.97,30707.97,2009-09-21
679,2009,18577.98,18577.98,18577.98,2009-05-19
680,2009,157617.68,157617.68,157617.68,2009-09-02
681,2009,76112.33,76112.33,76112.33,2009-05-15
682,2009,45654.2,45654.2,45654.2,2009-09-11
683,2009,73227.3,73227.3,73227.3,2009-09-22
684,2009,40849.44,40849.44,40849.44,2009-09-16
685,2009,5613.83,5613.83,5613.83,2009-07-28
686,2009,3217.6,3217.6,3217.6,2009-09-22
687,2009,3070.82,3070.82,3070.82,2009-08-07
688,2009,116946.3,116946.3,116946.3,2009-06-05
689,2009,4980.84,4980.84,4980.84,2009-08-10
690,2009,63977.06,63977.06,63977.06,2009-09-23
691,2009,12000.0,12000.0,12000.0,2009-09-03
692,2009,34708.81,34708.81,34708.81,2009-04-06
693,2009,86670.58,86670.58,86670.58,2009-09-14
694,2009,392347.73,392347.73,392347.73,2009-08-31
695,2009,20889.26,20889.26,20889.26,2009-09-28
696,2009,3805.33,3805.33,3805.33,2009-07-14
697,2009,3546.4,3546.4,3546.4,2009-02-13
698,2009,15000.0,15000.0,15000.0,2009-04-14
699,2009,208885.45,208885.45,208885.45,2009-09-30
700,2009,70000.0,70000.0,70000.0,2009-08-21
701,2009,24986.88,24986.88,24986.88,2009-08-05
702,2009,85638.43,85638.43,85638.43,2009-04-10
703,2009,7976.63,7976.63,7976.63,2009-03-12
704,2009,21341.08,21341.08,21341.08,2009-05-19
705,2009,171840.0,171840.0,171840.0,2009-02-17
706,2009,84290.0,84290.0,84290.0,2009-04-27
707,2009,36397.08,36397.08,36397.08,2009-07-29
708,2009,1919578.0,1919578.0,4031533.0,2009-02-25
709,2009,5263.79,5263.79,5263.79,2009-02-11
710,2009,134797.14,134797.14,134797.14,2009-08-28
711,2009,1443272.33,1443272.33,1443272.33,2009-06-22
712,2009,589283.82,589283.82,589283.82,2009-09-16
713,2009,5677.05,5677.05,5677.05,2009-02-11
714,2009,37700.0,37700.0,65400.0,2009-01-08
715,2009,8285.32,8285.32,8285.32,2009-09-08
716,2009,10228.81,10228.81,10228.81,2009-07-23
717,2009,18765.87,18765.87,18765.87,2009-06-23
718,2009,50139.26,50139.26,50139.26,2009-06-16
719,2009,31900.0,31900.0,31900.0,2009-09-26
720,2009,36923.63,36923.63,36923.63,2009-09-14
721,2009,17784.11,17784.11,17784.11,2009-07-15
722,2009,17294.14,17294.14,17294.14,2009-08-31
723,2009,78347.13,78347.13,78347.13,2009-01-20
724,2009,36472.11,36472.11,36472.11,2009-02-03
725,2009,709269.64,709269.64,709269.64,2009-09-09
726,2009,36237.14,36237.14,36237.14,2009-06-16
727,2009,3775.0,3775.0,199838.28,2009-08-31
728,2009,100964.0,38000.0,100964.0,2009-09-27
729,2009,3770.63,3770.63,3770.63,2009-08-08
730,2009,656277.57,656277.57,2204844.2,2009-03-23
731,2009,2023845.05,2023845.05,2023845.05,2009-02-05
732,2009,78657.0,78657.0,78657.0,2009-07-15
733,2009,14550.59,14550.59,14550.59,2009-05-04
734,2009,17582.26,17582.26,17582.26,2009-07-07
735,2009,8054.7,8054.7,8054.7,2009-08-12
736,2009,29344.51,29344.51,29344.51,2009-04-08
737,2009,26832.53,26832.53,26832.53,2009-09-29
738,2009,62497.33,62497.33,62497.33,2009-07-30
739,2009,50050.61,50050.61,50050.61,2009-09-22
740,2009,360672.85,0.0,360672.85,2009-09-10
741,2009,3207540.0,617600.0,3207540.0,2009-09-30
742,2009,4790611.79,4790611.79,7936743.87,2009-07-31
743,2009,104169.8,104169.8,104169.8,2009-09-23
744,2009,137336.9,137336.9,137336.9,2009-06-03
745,2009,80741.76,80471.76,80741.76,2009-09-01
746,2009,35317.18,35317.18,35317.18,2009-08-07
747,2009,93023.98,93023.98,93023.98,2009-08-23
748,2009,692975.26,692975.26,692975.26,2009-06-19
749,2009,15600.0,15600.0,15600.0,2009-07-01
750,2009,221360.82,110680.41,221360.82,2009-04-13
751,2009,330517.99,330517.99,330517.99,2009-04-09
752,2009,12029.28,12029.28,12029.28,2009-08-05
753,2009,16181.77,16181.77,16181.77,2009-09-17
754,2009,2787.68,2787.68,2787.68,2009-05-29
755,2009,10596.52,10596.52,10596.52,2009-03-31
756,2009,13414.64,13414.64,13414.64,2009-09-30
757,2009,283831.25,283831.25,283831.25,2009-09-11
758,2009,82542.44,82542.44,82542.44,2009-09-28
759,2009,5228.6,5228.6,5228.6,2009-09-09
760,2009,63919.0,63919.0,63919.0,2009-09-28
761,2009,45666.67,45666.67,45666.67,2009-04-22
762,2009,40201.82,40201.82,40201.82,2009-07-08
763,2009,41378.75,41378.75,754769.09,2009-06-19
764,2009,202259.96,202259.96,0.0,2009-03-09
765,2009,2453008.6,2453008.6,3625519.18,2009-07-31
766,2009,2777.04,2777.04,9521.3,2009-09-24
767,2009,38542.55,38542.55,38542.55,2009-09-02
768,2009,619527.3,619527.3,619527.3,2009-09-29
769,2009,239364.97,239364.97,239364.97,2009-09-08
770,2009,22346.23,22346.23,22346.23,2009-03-31
771,2009,19151.6,19151.6,19151.6,2009-05-21
772,2009,299748.39,299748.39,299748.39,2009-01-30
773,2009,8054.7,8054.7,8054.7,2009-08-10
774,2009,38981.14,0.0,38981.14,2009-09-30
775,2009,10368.94,10368.94,10368.94,2009-09-24
776,2009,867105.52,867105.52,867105.52,2009-04-09
777,2009,0.0,0.0,0.0,2009-07-30
778,2009,1127264.84,1127264.84,1127264.84,2009-05-28
779,2009,8539.71,8539.71,8539.71,2009-09-11
780,2009,25034.82,25034.82,25034.82,2009-04-29
781,2009,7323.53,7323.53,7323.53,2009-08-04
782,2009,40663.43,40663.43,40663.43,2009-02-27
783,2009,195763.09,195763.09,195763.09,2009-07-01
784,2009,443492.4,443492.4,883516.52,2009-09-28
785,2009,12297.9,12297.9,12297.9,2009-09-16
786,2009,107003.0,107003.0,107003.0,2009-08-16
787,2009,111904.87,111904.67,111904.87,2009-05-06
788,2009,44452.36,44452.36,44452.36,2009-01-09
789,2009,17977.72,17977.72,17977.72,2009-09-03
790,2009,19080.12,19080.12,19080.12,2009-07-29
791,2009,42937.46,42937.46,42937.46,2009-08-28
792,2009,27793.03,27793.03,27793.03,2009-06-10
793,2009,457481.02,457481.02,457481.02,2009-02-17
794,2009,10980.0,10980.0,10980.0,2009-08-18
795,2009,3841.01,3841.01,3841.01,2009-03-10
796,2009,33824.1,33824.1,33824.1,2009-09-25
797,2009,1940.2,1940.2,0.0,2009-02-19
798,2009,10844.1,10844.1,10844.1,2009-08-07
799,2009,171630.6,171630.6,171630.6,2009-07-24
800,2009,3694999.97,3694999.97,3694999.97,2009-03-01
801,2009,38500.0,38500.0,38500.0,2009-02-10
802,2009,2082.6,2082.6,2082.6,2009-01-26
803,2009,7445.73,7445.73,7445.73,2009-06-29
804,2009,206367.99,206367.99,206367.99,2009-04-09
805,2009,108000.0,108000.0,108000.0,2009-09-22
806,2009,19788.39,19788.39,19788.39,2009-09-29
807,2009,107003.0,107003.0,107003.0,2009-08-17
808,2009,1230484.0,1230484.0,3777979.0,2009-09-20
809,2009,18759.93,18759.93,18759.93,2009-02-12
810,2009,1250850.86,1250850.86,3178486.13,2009-09-16
811,2009,26253.58,26253.58,26253.58,2009-06-22
812,2009,19992.0,19992.0,19992.0,2009-04-01
813,2009,449949.32,449949.32,2204844.2,2009-03-23
814,2009,56368.33,56368.33,56368.33,2009-06-29
815,2009,3409.95,3409.95,3409.95,2009-07-08
816,2009,10514595.9,10514595.9,10514595.9,2009-06-19
817,2009,18739.5,18739.5,18739.5,2009-06-29
818,2009,82542.44,82542.44,82542.44,2009-09-28
819,2009,7231.64,0.0,7231.64,2009-09-29
820,2009,210683.6,210683.6,210683.6,2009-09-10
821,2009,4405.5,4405.5,4405.5,2009-09-23
822,2009,78640.0,78640.0,78640.0,2009-09-24
823,2009,58970.0,58970.0,58970.0,2009-05-27
824,2009,64593.97,64593.97,64593.97,2009-08-21
825,2009,10428.59,10428.59,10428.59,2009-06-16
826,2009,4585.08,4585.08,4585.08,2009-06-05
827,2009,6748.92,6748.92,6748.92,2009-09-18
828,2009,0.0,0.0,0.0,2009-03-13
829,2009,50319.56,50319.56,50319.56,2009-08-12
830,2009,164551.88,164551.85,164551.88,2009-08-06
831,2009,44898.67,44898.67,44898.67,2009-07-16
832,2009,30670.38,30670.38,30670.38,2009-05-07
833,2009,72754.0,72754.0,72754.0,2009-09-07
834,2009,18159.33,18159.33,18159.33,2009-08-19
835,2009,424232.42,424232.42,424232.42,2009-08-11
836,2009,59190.0,59190.0,59190.0,2009-06-29
837,2009,22022.38,22022.38,22022.38,2009-06-07
838,2009,39799.7,39799.7,39799.7,2009-05-03
839,2009,300000.0,300000.0,300000.0,2009-09-01
840,2009,23551.14,23551.14,23551.14,2009-02-26
841,2009,169099.0,169099.0,169099.0,2009-09-28
842,2009,920962.37,920962.37,920962.37,2009-09-02
843,2009,5159.8,5159.8,5159.8,2009-09-21
844,2009,6777.8,6777.8,6777.8,2009-08-12
845,2009,3393.28,3393.28,3393.28,2009-09-25
846,2009,43227.0,43227.0,43227.0,2009-02-26
847,2009,210684.0,210684.0,210684.0,2009-09-21
848,2009,16480.14,16480.14,16480.14,2009-08-06
849,2009,259946.0,259946.0,259946.0,2009-06-10
850,2009,53028.86,53028.86,53028.86,2009-04-22
851,2009,18920.49,18920.49,18920.49,2009-09-18
852,2009,135739.8,135739.8,135739.8,2009-09-12
853,2009,60500.0,60500.0,60500.0,2009-01-21
854,2009,282890.9,282890.9,404753.66,2009-09-22
855,2009,5442.4,5442.4,5442.4,2009-06-26
856,2009,46582.0,46582.0,46582.0,2009-03-11
857,2009,6223.65,6223.65,6223.65,2009-07-28
858,2009,5630.8,5630.8,5630.8,2009-03-23
859,2009,34689.75,34689.74,34689.75,2009-08-17
860,2009,25738.5,25738.5,25738.5,2009-06-25
861,2009,4678009.0,4678009.0,4678009.0,2009-04-01
862,2009,3038.41,3038.41,3038.41,2009-03-02
863,2009,46888.48,46888.48,46888.48,2009-07-24
864,2009,54084.11,54084.11,54084.11,2009-09-30
865,2009,53471.52,53471.52,53471.52,2009-03-27
866,2009,160000.0,160000.0,160000.0,2009-09-24
867,2009,36328.72,36328.72,36328.72,2009-04-06
868,2009,93500.0,93500.0,93500.0,2009-09-20
869,2009,5795.71,5795.71,5795.71,2009-08-28
870,2009,3606645.09,3606645.09,8891843.83,2009-09-28
871,2009,398922.6,398922.6,398922.6,2009-08-28
872,2009,48159.69,48159.69,48159.69,2009-07-21
873,2009,84926.54,84926.54,84926.54,2009-08-04
874,2009,7950.0,7950.0,7950.0,2009-01-12
875,2009,291428.96,291428.96,291428.96,2009-02-11
876,2009,3475.69,3475.69,3475.69,2009-04-28
877,2009,589807.44,589807.44,589807.44,2009-09-24
878,2009,43191.34,43191.34,43191.34,2009-04-20
879,2009,34065.78,34065.78,34065.78,2009-09-24
880,2009,210683.6,210683.6,210683.6,2009-09-10
881,2009,4424.2,4424.2,4424.2,2009-01-21
882,2009,5016.68,5016.68,5016.68,2009-05-13
883,2009,78657.0,78657.0,78657.0,2009-07-15
884,2009,349748.88,349748.88,349748.88,2009-01-07
885,2009,19202.84,19202.84,19202.84,2009-08-25
886,2009,3712010.97,715670.4,3712010.97,2009-03-31
887,2009,4172.57,4172.57,4172.57,2009-02-09
888,2009,35411.83,35411.83,35411.83,2009-09-16
889,2009,143904.2,143104.2,143904.2,2009-06-26
890,2009,186319.92,186319.92,186319.92,2009-08-13
891,2009,100611.62,100611.62,100611.62,2009-07-21
892,2009,5605.4,5605.4,5605.4,2009-08-20
893,2009,1919578.0,1919578.0,1919578.0,2009-01-15
894,2009,205371.5,205371.5,205371.5,2009-06-03
895,2009,12548.64,12548.64,12548.64,2009-09-23
896,2009,17239.3,17239.3,17239.3,2009-09-29
897,2009,30824.01,30824.01,30824.01,2009-05-26
898,2009,87083.28,87083.28,87083.28,2009-06-23
899,2009,419000.0,419000.0,0.0,2009-03-25
900,2009,17666.64,17666.64,17666.64,2009-03-31
901,2009,59650.54,59650.54,59650.54,2009-01-09
902,2009,25654.38,25654.38,25654.38,2009-06-29
903,2009,8416.04,8416.04,8416.04,2009-08-21
904,2009,31820.84,31820.84,31820.84,2009-09-21
905,2009,4504.64,4504.64,4504.64,2009-07-15
906,2009,124660.28,124660.28,124660.28,2009-06-10
907,2009,3431.25,0.0,3431.25,2009-08-27
908,2009,75470.0,40620.0,120475.0,2009-09-18
909,2009,83526.28,83526.28,173319.04,2009-05-21
910,2009,12774.21,12774.21,12774.21,2009-05-26
911,2009,4650.3,4650.3,4650.3,2009-01-22
912,2009,12460.97,12460.97,12460.97,2009-01-07
913,2009,26632.82,26632.82,26632.82,2009-09-22
914,2009,15571.17,15571.17,15571.17,2009-02-26
915,2009,4234.16,4234.16,4234.16,2009-08-14
916,2009,11261.0,11261.0,11261.0,2009-07-15
917,2009,163370.99,163370.99,163370.99,2009-04-09
918,2009,15502.03,15502.03,15502.03,2009-08-19
919,2009,75565.34,75565.34,75565.34,2009-04-13
920,2009,26968.11,26968.11,26968.11,2009-02-12
921,2009,16868.57,16868.57,16868.57,2009-02-23
922,2009,4020.8,4020.8,4020.8,2009-06-15
923,2009,4595247.0,4595247.0,4595247.0,2009-06-03
924,2009,25687.22,25687.22,25687.22,2009-09-28
925,2009,284100.0,284100.0,1116899.97,2009-08-25
926,2009,107003.0,107003.0,107003.0,2009-08-16
927,2009,73545.12,73545.12,73545.12,2009-02-20
928,2009,139739.36,139739.36,139739.36,2009-09-24
929,2009,18145.58,18145.58,18145.58,2009-03-26
930,2009,9818.16,9818.16,9818.16,2009-01-26
931,2009,15736.08,15736.08,15736.08,2009-06-09
932,2009,12558.7,12558.7,12558.7,2009-03-18
933,2009,7107.13,7107.13,7107.13,2009-09-19
934,2009,249574.18,249574.18,249574.18,2009-08-27
935,2009,22942.8,22942.8,22942.8,2009-09-26
936,2009,47308.78,47308.78,47308.78,2009-03-31
937,2009,32000.0,32000.0,32000.0,2009-04-29
938,2009,91108.29,91108.29,91108.29,2009-07-16
939,2009,352609.5,352609.5,352609.5,2009-09-09
940,2009,29157.57,29157.57,29157.57,2009-03-06
941,2009,161765.37,161765.37,161765.37,2009-06-02
942,2009,7214.45,7214.45,7214.45,2009-09-21
943,2009,4993697.64,2159886.9,4993697.64,2009-09-21
944,2009,605743.0,605743.0,605743.0,2009-07-20
945,2009,32864.7,32864.7,32864.7,2009-05-20
946,2009,116448.0,116448.0,116448.0,2009-09-30
947,2009,111498.36,111498.36,111498.36,2009-09-25
948,2009,898935.62,898935.62,953235.62,2009-07-14
949,2009,196000.0,196000.0,196000.0,2009-06-09
950,2009,26698.0,26698.0,26698.0,2009-05-22
951,2009,59349.03,59349.03,59349.03,2009-02-27
952,2009,9929.7,9929.7,9929.7,2009-06-24
953,2009,20452.17,20452.17,20452.17,2009-08-28
954,2009,543559.77,543559.77,543559.77,2009-06-22
955,2009,1320064.14,180369.28,1320064.14,2009-06-01
956,2009,39241.18,38241.18,39241.18,2009-02-03
957,2009,3343.27,3343.27,3343.27,2009-09-17
958,2009,41715.71,41715.71,41715.71,2009-04-16
959,2009,171684.0,85284.0,432000.0,2009-09-11
960,2009,172800.0,172800.0,172800.0,2009-02-01
961,2009,7742.23,7742.23,7742.23,2009-06-23
962,2009,120682.68,1550.52,603413.4,2009-09-25
963,2009,112667.27,112667.27,112667.27,2009-06-18
964,2009,8465.3,8465.3,8465.3,2009-07-09
965,2009,225404.08,225404.08,225404.08,2009-08-06
966,2009,54779.64,54779.64,54779.64,2009-02-13
967,2009,9060.56,9060.56,9060.56,2009-03-27
968,2009,130435.0,130435.0,203595.4,2009-02-20
969,2009,2050000.0,2050000.0,2050000.0,2009-09-30
970,2009,7671.97,7671.97,7671.97,2009-08-05
971,2009,187500.0,187500.0,187500.0,2009-01-01
972,2009,79289.0,79289.0,79289.0,2009-09-23
973,2009,25248.36,25248.36,25248.36,2009-04-23
974,2009,4987.28,4987.28,4987.28,2009-08-29
975,2009,20036.0,20036.0,20036.0,2009-09-10
976,2009,13272.0,13272.0,13272.0,2009-05-15
977,2009,412365.0,412360.0,2193720.0,2009-07-31
978,2009,48706.42,48706.42,48706.42,2009-09-03
979,2009,8021.6,8021.6,8021.6,2009-09-22
980,2009,173937.52,173937.52,173937.52,2009-03-31
981,2009,10020.65,10020.65,10020.65,2009-07-14
982,2009,4323.64,4323.64,4323.64,2009-01-06
983,2009,321066.0,321066.0,321066.0,2009-07-01
984,2009,20979.02,20979.02,20979.02,2009-02-23
985,2009,152378.51,152378.51,152378.51,2009-09-25
986,2009,19333.85,19333.85,19333.85,2009-09-29
987,2009,23508.57,23508.57,23508.57,2009-07-07
988,2009,7426.8,7426.8,7426.8,2009-02-06
989,2009,21185.89,21185.89,21185.89,2009-05-28
990,2009,4374.99,4374.99,4374.99,2009-09-12
991,2009,75000.0,75000.0,75000.0,2009-09-08
992,2009,25574.85,25574.85,25574.85,2009-09-01
993,2009,4630.0,4630.0,4630.0,2009-06-16
994,2009,16342.96,16342.96,16342.96,2009-03-10
995,2009,750140.0,750140.0,750140.0,2009-09-02
996,2009,131817.5,131817.5,498457.0,2009-04-27
997,2009,585000.0,585000.0,585000.0,2009-09-10
998,2009,1940.2,1940.2,0.0,2009-08-13
999,2009,342082.58,342082.58,342082.58,2009-09-30
1000,2009,26614.67,26614.67,26614.67,2009-05-06
1001,2009,101719.84,101719.84,101719.84,2009-09-29
1002,2009,53121.0,53121.0,53121.0,2009-09-10
1003,2009,6124.3,6124.3,6124.3,2009-08-21
1004,2009,35824.01,35824.01,35824.01,2009-05-26
1005,2009,265586.0,265586.0,265586.0,2009-07-09
1006,2009,31119.11,31119.11,31119.11,2009-03-11
1007,2009,10733.71,10733.71,10733.71,2009-05-29
1008,2009,5596.25,5596.25,5596.25,2009-06-18
1009,2009,100348.2,100348.2,199662.04,2009-07-31
1010,2009,63920.69,63920.69,63920.69,2009-03-24
1011,2009,9675.42,9675.42,9675.42,2009-06-30
1012,2009,15642.24,15642.24,15642.24,2009-06-25
1013,2009,13377.01,0.0,133377.01,2009-07-15
1014,2009,228627.0,228627.0,228627.0,2009-05-14
1015,2009,6585.02,6585.02,6585.02,2009-07-01
1016,2009,19305.45,19305.45,19305.45,2009-02-16
1017,2009,72238.0,72238.0,72238.0,2009-08-28
1018,2009,5599.6,5599.6,5599.6,2009-08-28
1019,2009,264252.38,264252.38,264252.38,2009-04-01
1020,2009,44695.0,44695.0,44695.0,2009-03-13
1021,2009,930530.2,930530.2,930530.2,2009-08-31
1022,2009,37200.0,37200.0,37200.0,2009-05-28
1023,2009,9041.34,9041.34,9041.34,2009-09-17
1024,2009,5309.04,5309.04,5309.04,2009-08-07
1025,2009,84480.0,84480.0,84480.0,2009-03-16
1026,2009,66069.26,66069.26,66069.26,2009-09-19
1027,2009,0.0,0.0,0.0,2009-01-26
1028,2009,175925.32,175925.32,175925.32,2009-04-30
1029,2009,106267.0,106267.0,106267.0,2009-04-14
1030,2009,172450.0,172450.0,172450.0,2009-02-18
1031,2009,421912.0,421912.0,421912.0,2009-02-25
1032,2009,125687.48,125687.48,125687.48,2009-05-06
1033,2009,4329.01,4329.01,4329.01,2009-01-21
1034,2009,4947.06,4947.06,4947.06,2009-03-10
1035,2009,40935.98,40935.98,40935.98,2009-09-25
1036,2009,39547.2,39547.2,39547.2,2009-04-30
1037,2009,73431.67,73431.67,73431.67,2009-09-15
1038,2009,39396.95,39396.95,39396.95,2009-04-06
1039,2009,10905.95,10905.95,10905.95,2009-06-22
1040,2009,3710.3,3710.3,3710.3,2009-03-25
1041,2009,133500.0,133500.0,133500.0,2009-05-19
1042,2009,3517.24,3517.24,3517.24,2009-01-29
1043,2009,6000.0,6000.0,6000.0,2009-04-01
1044,2009,8381.84,8381.84,8381.84,2009-06-17
1045,2009,33106.0,33106.0,33106.0,2009-08-27
1046,2009,99873.21,99873.21,99873.21,2009-05-18
1047,2009,59349.03,59349.03,59349.03,2009-02-27
1048,2009,4500480.0,4500480.0,4500480.0,2009-03-20
1049,2009,5429.7,5429.7,5429.7,2009-08-28
1050,2010,469946.41,469946.41,809352.85,2010-04-22
1051,2010,29106.12,29106.12,29106.12,2009-10-01
1052,2010,800956.8,800956.8,2475677.37,2009-10-21
1053,2010,36000.0,36000.0,36000.0,2009-10-29
1054,2010,39854.28,39854.28,39854.28,2009-10-21
1055,2010,6440.85,6440.85,6440.85,2009-11-18
