,action_date_fiscal_year,base_and_exercised_options_value,federal_action_obligation,base_and_all_options_value,action_date
525,2009,130769.23,130769.23,232758.97,2009-04-14
526,2009,664.0,664.0,664.0,2009-08-11
527,2009,7950.0,7950.0,7950.0,2009-08-18
528,2009,2650.0,2650.0,2650.0,2009-06-05
529,2009,9437.5,9437.5,9437.5,2009-06-16
530,2009,755.0,755.0,755.0,2009-06-10
531,2009,1508.0,1508.0,1508.0,2009-02-23
532,2009,13851.92,13851.92,13851.92,2009-09-24
533,2009,142.05,142.05,142.05,2009-08-21
534,2009,1131.0,1131.0,1131.0,2009-09-14
535,2009,1674.0,1674.0,1674.0,2009-02-24
536,2009,7450.0,7450.0,7450.0,2009-08-14
537,2009,377.5,377.5,377.5,2009-04-06
538,2009,1885.0,1885.0,1885.0,2009-01-14
539,2009,265.0,265.0,265.0,2009-04-22
540,2009,795.0,795.0,795.0,2009-08-10
541,2009,113494.96,113494.96,113494.96,2009-09-16
542,2009,530.0,530.0,530.0,2009-05-12
543,2009,1131718.78,1131718.78,1131718.78,2009-09-24
544,2009,377.0,377.0,377.0,2009-03-10
545,2009,96153.85,96153.85,96153.85,2009-08-31
546,2009,377.0,377.0,377.0,2009-05-07
547,2009,44849.0,44849.0,44849.0,2009-09-18
548,2009,5662.5,5662.5,5662.5,2008-12-08
549,2009,301085.72,79478.29,611862.28,2009-01-30
550,2009,317148.65,317148.65,317148.65,2009-01-23
551,2009,2085000.0,2085000.0,2085000.0,2009-09-30
552,2009,799998.0,799998.0,799998.0,2009-06-17
553,2009,358875.67,358875.67,358875.67,2009-09-28
554,2009,133658.58,133658.58,133658.58,2009-03-11
555,2009,63504.48,63504.48,63504.48,2009-06-19
556,2009,377.0,377.0,377.0,2009-03-20
557,2009,1060.0,1060.0,1060.0,2009-04-10
558,2009,377.0,377.0,377.0,2009-06-12
559,2009,2460.5,2460.5,2460.5,2009-05-29
560,2009,1325.0,1325.0,1325.0,2009-05-15
561,2009,530.0,530.0,530.0,2009-07-16
562,2009,25788.48,25788.48,25788.48,2009-07-17
563,2009,1131.0,1131.0,1131.0,2009-07-30
564,2009,3775.0,3775.0,3775.0,2009-09-07
565,2009,377.0,377.0,377.0,2009-02-09
566,2009,29840.0,29840.0,29840.0,2009-01-09
567,2009,102824.87,102824.87,102824.87,2009-07-06
568,2009,2650.0,2650.0,2650.0,2009-09-02
569,2009,7550.0,7550.0,7550.0,2009-07-28
570,2009,187016.0,187016.0,187016.0,2009-03-12
571,2009,4907.5,4907.5,4907.5,2009-08-17
572,2009,1887.5,1887.5,1887.5,2009-07-10
573,2009,530.0,530.0,530.0,2009-07-15
574,2009,1328.0,1328.0,1328.0,2009-04-06
575,2009,377.0,377.0,377.0,2009-05-15
576,2009,755.0,755.0,755.0,2009-02-11
577,2009,774185.6,774185.6,774185.6,2009-08-18
578,2009,377.0,377.0,377.0,2009-02-04
579,2009,754.0,754.0,754.0,2009-07-03
580,2009,1885.0,1885.0,1885.0,2009-02-18
581,2009,6273.0,6273.0,6273.0,2009-09-29
582,2009,5662.5,5662.5,5662.5,2009-01-27
583,2009,4152.5,4152.5,4152.5,2009-01-27
584,2009,1887.5,1887.5,1887.5,2009-03-20
585,2009,113681.51,113681.51,113681.51,2009-04-01
586,2009,664.0,664.0,664.0,2009-04-08
587,2009,1660.0,1660.0,1660.0,2009-01-26
588,2009,7413.17,7413.17,7413.17,2009-09-15
589,2009,1310.0,1310.0,1310.0,2009-03-16
590,2009,1724999.35,1724999.35,1724999.35,2009-09-02
591,2009,530.0,530.0,530.0,2009-08-24
592,2009,41545.2,41545.2,41545.2,2009-09-30
593,2009,1380.0,1380.0,1380.0,2009-04-21
594,2009,148930.2,148930.2,148930.2,2009-09-28
595,2009,1060.0,1060.0,1060.0,2009-01-30
596,2009,377.5,377.5,377.5,2009-07-24
597,2009,377.0,377.0,377.0,2009-09-18
598,2009,1132.5,1132.5,1132.5,2009-08-26
599,2009,74880.0,74880.0,74880.0,2009-04-21
600,2009,722721.49,475238.1,722721.49,2009-09-22
601,2009,5592.1,5592.1,5592.1,2009-03-31
602,2009,943093.14,943093.14,943093.14,2009-09-23
603,2009,145.62,145.62,145.62,2009-08-11
604,2009,323.43,323.43,323.43,2009-02-23
605,2009,1257.22,1257.22,1257.22,2009-04-08
606,2009,177633.0,177633.0,177633.0,2009-01-28
607,2009,1887.5,1887.5,1887.5,2009-02-23
608,2009,1885.0,1885.0,1885.0,2009-08-10
609,2009,755.0,755.0,755.0,2009-04-28
610,2009,105000.0,105000.0,105000.0,2009-06-26
611,2009,32468.91,32468.91,32468.91,2009-06-02
612,2009,469918.4,469918.4,2998801.0,2009-07-01
613,2009,354236.26,354236.26,354236.26,2009-09-25
614,2009,5074.65,5074.65,5074.65,2009-09-30
615,2009,377.0,377.0,377.0,2009-07-20
616,2009,857805.0,857805.0,857805.0,2009-09-29
617,2009,39998.79,39998.79,39998.79,2009-08-31
618,2009,1325.0,1325.0,1325.0,2009-06-11
619,2009,145.62,145.62,145.62,2009-07-29
620,2009,1714.25,1714.25,1714.25,2009-08-31
621,2009,9120.8,9120.8,9120.8,2009-03-09
622,2009,50154.74,50154.74,50154.74,2009-09-16
623,2009,3857.42,3857.42,3857.42,2009-07-28
624,2009,436145.47,436145.47,436145.47,2009-05-27
625,2009,136776.19,136776.19,136776.19,2009-08-25
626,2009,377.0,377.0,377.0,2009-06-08
627,2009,1328.0,1328.0,1328.0,2009-02-04
628,2009,332.0,332.0,332.0,2009-02-06
629,2009,377.5,377.5,377.5,2009-02-06
630,2009,265.0,265.0,265.0,2009-04-30
631,2009,265.0,265.0,265.0,2009-05-04
632,2009,230208.0,230208.0,230208.0,2009-09-16
633,2009,243145.52,243145.52,243145.52,2009-09-30
634,2009,278017.5,278017.5,278017.5,2009-01-29
635,2009,3397.5,3397.5,3397.5,2009-07-27
636,2009,377.5,377.5,377.5,2009-09-07
637,2009,1885.0,1885.0,1885.0,2009-02-18
638,2009,1980.0,1980.0,1980.0,2009-09-16
639,2009,1100.0,1100.0,1100.0,2009-09-14
640,2009,1469.0,1469.0,1469.0,2009-08-26
641,2009,41510.06,41510.06,41510.06,2009-08-16
642,2009,928528.0,928528.0,928528.0,2009-08-21
643,2009,2265.0,2265.0,2265.0,2009-08-05
644,2009,377.0,377.0,377.0,2009-03-27
645,2009,2167137.72,2167137.72,2167137.72,2009-08-04
646,2009,22295.79,22295.79,22295.79,2009-08-14
647,2009,553714.07,553714.07,553714.07,2009-09-24
648,2009,7550.0,7550.0,7550.0,2009-04-22
649,2009,22650.0,22650.0,22650.0,2009-07-06
650,2009,332.0,332.0,332.0,2009-05-15
651,2009,108970.39,108970.39,108970.39,2009-04-02
652,2009,15257.26,15257.26,15257.26,2009-09-22
653,2009,7550.0,7550.0,7550.0,2009-08-17
654,2009,3020.0,3020.0,3020.0,2009-04-09
655,2009,1885.0,1885.0,1885.0,2009-02-18
656,2009,4152.5,4152.5,4152.5,2009-08-19
657,2009,1325.0,1325.0,1325.0,2009-08-11
658,2009,377.5,377.5,377.5,2009-01-05
659,2009,1431432.0,1431432.0,5989116.0,2009-03-19
660,2009,1590.0,1590.0,1590.0,2009-03-26
661,2009,3775.0,3775.0,3775.0,2009-03-30
662,2009,1248494.0,1248494.0,1248494.0,2009-01-27
663,2009,143212.57,143212.57,143212.57,2009-08-14
664,2009,2337.12,2337.12,2337.12,2009-08-14
665,2009,377.0,377.0,377.0,2009-05-04
666,2009,1132.5,1132.5,1132.5,2009-04-02
667,2009,2340.0,2340.0,2340.0,2009-09-28
668,2009,1510.0,1510.0,1510.0,2009-09-16
669,2009,743.0,743.0,743.0,2009-09-29
670,2009,377.0,377.0,377.0,2009-09-21
671,2009,33200.0,33200.0,33200.0,2009-01-12
672,2009,377.0,377.0,377.0,2009-03-27
673,2009,738.0,738.0,738.0,2009-09-28
674,2009,110109.95,110109.95,110109.95,2009-05-22
675,2009,3710.0,3710.0,3710.0,2009-07-02
676,2009,1660.0,1660.0,1660.0,2009-03-27
677,2009,4077.3,4077.3,4077.3,2009-07-13
678,2009,535432.96,535432.96,2212901.76,2009-01-30
679,2009,377.5,377.5,377.5,2009-06-23
680,2009,1887.5,1887.5,1887.5,2009-01-05
681,2009,76770.51,76770.51,76770.51,2009-09-18
682,2009,52127.13,52127.13,52127.13,2009-02-02
683,2009,3775.0,3775.0,3775.0,2009-03-20
684,2009,530.0,530.0,530.0,2009-03-04
685,2009,377.0,377.0,377.0,2009-03-11
686,2009,754.0,754.0,754.0,2009-06-24
687,2009,1060.0,1060.0,1060.0,2009-02-19
688,2009,795.0,795.0,795.0,2009-04-13
689,2009,265.0,265.0,265.0,2009-05-27
690,2009,136000.0,136000.0,136000.0,2009-01-28
691,2009,97925.41,97925.41,97925.41,2009-08-28
692,2009,795.0,795.0,795.0,2009-09-15
693,2009,3775.0,3775.0,3775.0,2009-08-17
694,2009,3775.0,3775.0,3775.0,2009-06-15
695,2009,8735.28,8735.28,8735.28,2009-08-06
696,2009,3982004.15,3982004.15,3982004.15,2009-08-28
697,2009,377.0,377.0,377.0,2009-09-02
698,2009,754.0,754.0,754.0,2009-07-09
699,2009,377.0,377.0,377.0,2009-05-15
700,2009,2338861.29,2338861.29,2338861.29,2009-04-06
701,2009,7550.0,7550.0,7550.0,2009-06-17
702,2009,754.0,754.0,754.0,2009-02-13
703,2009,1508.0,1508.0,1508.0,2009-02-27
704,2009,402171.85,402171.85,402171.85,2009-02-02
705,2009,377.5,377.5,377.5,2009-04-10
706,2009,664.0,664.0,664.0,2009-06-24
707,2009,755.0,755.0,755.0,2009-05-14
708,2009,875198.76,875198.76,3499999.71,2009-09-14
709,2009,4097.23,4097.23,4097.23,2009-05-29
710,2009,43716.82,43716.82,43716.82,2009-07-31
711,2009,1508.0,1508.0,1508.0,2009-09-16
712,2009,1887.5,1887.5,1887.5,2009-06-09
713,2009,3775.0,3775.0,3775.0,2009-08-28
714,2009,260.0,260.0,260.0,2009-09-28
715,2009,13840168.0,13840168.0,13840168.0,2009-03-31
716,2009,555961.12,555961.12,555961.12,2009-07-17
717,2009,2262.0,2262.0,2262.0,2009-07-14
718,2009,754.0,754.0,754.0,2009-05-08
719,2009,530.0,530.0,530.0,2009-09-16
720,2009,2262.0,2262.0,2262.0,2009-08-31
721,2009,32500.84,32500.84,32500.84,2009-08-18
722,2009,23741.04,23741.04,23741.04,2009-09-17
723,2009,114701.58,114701.58,114701.58,2009-06-11
724,2009,4282793.0,4282793.0,5227222.0,2009-02-23
725,2009,3775.0,3775.0,3775.0,2009-09-02
726,2009,530.0,530.0,530.0,2009-02-20
727,2009,24582.06,24582.06,24582.06,2009-06-17
728,2009,530.0,530.0,530.0,2009-03-12
729,2009,1885.0,1885.0,1885.0,2009-08-10
730,2009,377.5,377.5,377.5,2009-03-09
731,2009,9918799.0,9918799.0,9918799.0,2009-01-27
732,2009,59185.0,59185.0,59185.0,2009-08-12
733,2009,754.0,754.0,754.0,2009-06-22
734,2009,237914.45,237914.45,475828.9,2009-09-25
735,2009,1885.0,1885.0,1885.0,2009-02-18
736,2009,3020.0,3020.0,3020.0,2009-01-05
737,2009,2199.9,2199.9,2199.9,2009-09-16
738,2009,2857142.86,2857142.86,2857142.86,2009-09-14
739,2009,1132.5,1132.5,1132.5,2009-04-08
740,2009,754.0,754.0,754.0,2009-09-28
741,2009,185895.68,185895.68,185895.68,2009-02-10
742,2009,377.5,377.5,377.5,2009-03-20
743,2009,530.0,530.0,530.0,2009-04-14
744,2009,1060.0,1060.0,1060.0,2009-05-20
745,2009,1060.0,1060.0,1060.0,2009-09-09
746,2009,140700.0,140700.0,140700.0,2009-07-15
747,2009,1011795.73,1011795.73,1011795.73,2009-01-16
748,2009,377.0,377.0,377.0,2009-04-06
749,2009,415405.0,415405.0,415405.0,2009-05-29
750,2009,1994.6,1994.6,1994.6,2009-01-15
751,2009,1508.0,1508.0,1508.0,2009-04-15
752,2009,369.0,369.0,369.0,2009-09-28
753,2009,778645.0,778645.0,778645.0,2009-09-02
754,2009,721.2,721.2,721.2,2009-07-20
755,2009,3180.0,3180.0,3180.0,2009-09-11
756,2009,209827.0,209827.0,209827.0,2009-09-30
757,2009,36990.0,36990.0,36990.0,2009-03-06
758,2009,12940.79,12940.79,12940.79,2009-09-17
759,2009,377.0,377.0,377.0,2009-08-26
760,2009,1131.0,1131.0,1131.0,2009-05-21
761,2009,1660.0,1660.0,1660.0,2009-08-19
762,2009,1325.0,1325.0,1325.0,2009-08-27
763,2009,377.0,377.0,377.0,2009-08-14
764,2009,10192.5,10192.5,10192.5,2009-07-31
765,2009,3854956.0,229584.47,20456652.0,2009-02-25
766,2009,628460.0,628460.0,1942540.0,2009-03-26
767,2009,4152.5,4152.5,4152.5,2009-09-11
768,2009,347067.07,347067.07,347067.07,2009-03-19
769,2009,173473.0,173473.0,173473.0,2009-06-09
770,2009,3320.0,3320.0,3320.0,2009-03-27
771,2009,265.0,265.0,265.0,2009-02-25
772,2009,157784.0,157784.0,157784.0,2009-09-29
773,2009,248977.93,248977.93,248977.93,2009-09-28
774,2009,103517.0,103517.0,103517.0,2009-01-27
775,2009,377.0,377.0,377.0,2009-01-27
776,2009,377.0,377.0,377.0,2009-02-05
777,2009,1510.0,1510.0,1510.0,2009-06-16
778,2009,169803.35,169803.35,169803.35,2009-09-29
779,2009,81851.77,81851.77,81851.77,2009-04-01
780,2009,265.0,265.0,265.0,2009-02-16
781,2009,1887.5,1887.5,1887.5,2009-06-25
782,2009,265.0,265.0,265.0,2009-03-18
783,2009,1131.0,1131.0,1131.0,2009-09-02
784,2009,3770.0,3770.0,3770.0,2009-08-07
785,2009,20191.0,20191.0,20191.0,2009-04-29
786,2009,260987.5,260987.5,260987.5,2009-01-13
787,2009,755.0,755.0,755.0,2009-08-11
788,2009,214392.0,52000.0,664437.3,2009-02-27
789,2009,1590.0,1590.0,1590.0,2009-08-24
790,2009,3775.0,3775.0,3775.0,2009-08-25
791,2009,755.0,755.0,755.0,2009-06-08
792,2009,1590.0,1590.0,1590.0,2009-09-11
793,2009,332.0,332.0,332.0,2009-02-09
794,2009,331.1,331.1,331.1,2009-04-15
795,2009,755.0,755.0,755.0,2009-01-05
796,2009,1325.0,1325.0,1325.0,2009-04-06
797,2009,377.0,377.0,377.0,2009-04-27
798,2009,193651.19,193651.19,193651.19,2009-09-28
799,2009,46194.0,46194.0,46194.0,2009-09-30
800,2009,755.0,755.0,755.0,2009-06-19
801,2009,377.0,377.0,377.0,2009-05-29
802,2009,47845.59,47845.59,47845.59,2009-04-21
803,2009,996.0,996.0,996.0,2009-05-20
804,2009,16041.0,16041.0,16041.0,2009-08-19
805,2009,755.0,755.0,755.0,2009-05-06
806,2009,754.0,754.0,754.0,2009-03-20
807,2009,530.0,530.0,530.0,2009-01-20
808,2009,265.0,265.0,265.0,2009-03-03
809,2009,59151.0,59151.0,59151.0,2009-06-17
810,2009,13212.5,13212.5,13212.5,2009-04-09
811,2009,1131.0,1131.0,1131.0,2009-08-06
812,2009,1510.0,1510.0,1510.0,2009-05-20
813,2009,530.0,530.0,530.0,2009-07-21
814,2009,996.0,996.0,996.0,2009-08-11
815,2009,377.5,377.5,377.5,2009-04-13
816,2009,1887.5,1887.5,1887.5,2009-03-18
817,2009,6040.0,6040.0,6040.0,2009-08-04
818,2009,377.5,377.5,377.5,2009-09-14
819,2009,377.5,377.5,377.5,2009-03-17
820,2009,55028.0,55028.0,55028.0,2009-03-10
821,2009,593885.25,593885.25,593885.25,2009-01-23
822,2009,2639.0,2639.0,2639.0,2009-09-22
823,2009,1885.0,1885.0,1885.0,2009-07-24
824,2009,755.0,755.0,755.0,2009-01-06
825,2009,1450000.0,1450000.0,2900000.0,2009-09-30
826,2009,1361554.97,1361554.97,1361554.97,2009-09-24
827,2009,7906.86,7906.86,7906.86,2009-08-14
828,2009,377.5,377.5,377.5,2009-03-03
829,2009,377.0,377.0,377.0,2009-02-19
830,2009,664.0,664.0,664.0,2009-02-09
831,2009,990563.0,990563.0,990563.0,2009-02-27
832,2009,3775.0,3775.0,3775.0,2009-08-31
833,2009,755.0,755.0,755.0,2009-08-13
834,2009,59129.89,59129.89,59129.89,2009-05-01
835,2009,1510.0,1510.0,1510.0,2009-02-20
836,2009,6625.0,6625.0,6625.0,2009-06-29
837,2009,329932.16,329932.16,329932.16,2009-08-04
838,2009,43548.68,43548.68,43548.68,2009-09-24
839,2009,39392.5,39392.5,39392.5,2009-04-03
840,2009,754.0,754.0,754.0,2009-04-22
841,2009,377.0,377.0,377.0,2009-07-13
842,2009,664.0,664.0,664.0,2009-05-15
843,2009,1967.0,1967.0,1967.0,2009-09-03
844,2009,377.0,377.0,377.0,2009-05-22
845,2009,754.0,754.0,754.0,2009-03-20
846,2009,520.0,520.0,520.0,2009-09-28
847,2009,105.0,105.0,105.0,2009-09-14
848,2009,1325.0,1325.0,1325.0,2009-07-22
849,2009,6372.0,6372.0,6372.0,2009-05-11
850,2009,265.0,265.0,265.0,2009-08-04
851,2009,1508.0,1508.0,1508.0,2009-08-25
852,2009,377.5,377.5,377.5,2009-05-07
853,2009,309548.6,309548.6,309548.6,2009-05-11
854,2009,86334.29,86334.29,86334.29,2009-09-10
855,2009,1310.0,1310.0,1310.0,2009-03-16
856,2009,49375.0,49375.0,49375.0,2009-07-02
857,2009,754.0,754.0,754.0,2009-09-08
858,2009,4520.25,4520.25,4520.25,2009-01-30
859,2009,755.0,755.0,755.0,2009-05-25
860,2009,377.0,377.0,377.0,2009-04-22
861,2009,117377304.0,924650.0,117377304.0,2009-02-20
862,2009,452.0,452.0,452.0,2009-01-28
863,2009,755.0,755.0,755.0,2009-03-24
864,2009,3775.0,3775.0,3775.0,2009-08-14
865,2009,3775.0,3775.0,3775.0,2009-07-15
866,2009,755.0,755.0,755.0,2009-09-02
867,2009,1508.0,1508.0,1508.0,2009-04-09
868,2009,7813544.79,1207729.47,15900357.83,2009-04-27
869,2009,87675.57,87675.57,87675.57,2009-09-10
870,2009,996.0,996.0,996.0,2009-07-02
871,2009,265.0,265.0,265.0,2009-04-29
872,2009,12800.0,12800.0,12800.0,2009-04-09
873,2009,377.5,377.5,377.5,2009-07-02
874,2009,27028.26,27028.26,27028.26,2009-08-31
875,2009,139842.0,139842.0,139842.0,2009-09-01
876,2009,1855.0,1855.0,1855.0,2009-07-16
877,2009,105732.35,105732.35,105732.35,2009-09-30
878,2009,202955.05,202955.05,202955.05,2009-09-01
879,2009,76863.8,76863.8,76863.8,2009-07-30
880,2009,1328.0,1328.0,1328.0,2009-07-15
881,2009,755.0,755.0,755.0,2009-04-17
882,2009,332.0,332.0,332.0,2009-09-23
883,2009,5285.0,5285.0,5285.0,2009-09-16
884,2009,10070.0,10070.0,10070.0,2009-04-10
885,2009,37300.0,37300.0,37300.0,2009-09-21
886,2009,377.5,377.5,377.5,2009-08-04
887,2009,377.5,377.5,377.5,2009-05-04
888,2009,9960.0,9960.0,9960.0,2009-07-20
889,2009,1885.0,1885.0,1885.0,2009-03-24
890,2009,369.0,369.0,369.0,2009-09-30
891,2009,332.0,332.0,332.0,2009-01-28
892,2009,29368917.17,29368917.17,29368917.17,2009-09-30
893,2009,5881.0,5881.0,12895.0,2009-03-12
894,2009,17000.0,17000.0,51000.0,2009-07-13
895,2009,3320.0,3320.0,3320.0,2009-08-19
896,2009,755.0,755.0,755.0,2009-09-25
897,2009,377.0,377.0,377.0,2009-09-24
898,2009,664.0,664.0,664.0,2009-08-12
899,2009,1131.0,1131.0,1131.0,2009-08-25
900,2009,340159.56,81769.12,782457.48,2009-01-31
901,2009,1508.0,1508.0,1508.0,2009-07-23
902,2009,332.0,332.0,332.0,2009-01-14
903,2009,377.0,377.0,377.0,2009-02-11
904,2009,18875.0,18875.0,18875.0,2009-07-10
905,2009,530.0,530.0,530.0,2009-08-10
906,2009,1510.0,1510.0,1510.0,2009-08-25
907,2009,2900.0,2900.0,2900.0,2009-08-05
908,2009,223998.0,223998.0,372702.0,2009-04-02
909,2009,174420.4,174420.4,0.0,2009-08-04
910,2009,265.0,265.0,265.0,2009-09-22
911,2009,202549.84,202549.84,202549.84,2009-03-26
912,2009,377.5,377.5,377.5,2009-08-12
913,2009,265.0,265.0,265.0,2009-03-30
914,2009,377.5,377.5,377.5,2009-05-05
915,2009,7550.0,7550.0,7550.0,2009-09-18
916,2009,1590.0,1590.0,1590.0,2009-05-13
917,2009,501838.0,501838.0,501838.0,2009-01-27
918,2009,530.0,530.0,530.0,2009-01-05
919,2009,530.0,530.0,530.0,2009-09-17
920,2009,1131.0,1131.0,1131.0,2009-07-15
921,2009,3358.0,3358.0,3358.0,2009-03-19
922,2009,7641.27,7641.27,7641.27,2009-09-24
923,2009,5794.0,5794.0,5794.0,2009-09-29
924,2009,4530.0,4530.0,4530.0,2009-02-11
925,2009,377.0,377.0,377.0,2009-07-21
926,2009,31401.43,31401.43,31401.43,2009-08-13
927,2009,222009.37,222009.37,831755.77,2009-07-01
928,2009,145.62,145.62,145.62,2009-08-17
929,2009,42000.0,42000.0,42000.0,2009-05-19
930,2009,754.0,754.0,754.0,2009-06-15
931,2009,377.0,377.0,377.0,2009-09-04
932,2009,754.0,754.0,754.0,2009-03-03
933,2009,664.0,664.0,664.0,2009-04-29
934,2009,664.0,664.0,664.0,2009-02-20
935,2009,1132.5,1132.5,1132.5,2009-02-04
936,2009,128083.46,128083.46,128083.46,2009-09-29
937,2009,8305.0,8305.0,8305.0,2009-07-17
938,2009,754.0,754.0,754.0,2009-07-27
939,2009,2650.0,2650.0,2650.0,2009-08-04
940,2009,1510.0,1510.0,1510.0,2009-08-12
941,2009,336000.0,336000.0,336000.0,2009-09-30
942,2009,50405.98,50405.98,50405.98,2009-05-28
943,2009,1486.0,1486.0,1486.0,2009-09-28
944,2009,396000.0,396000.0,396000.0,2009-01-28
945,2009,1060.0,1060.0,1060.0,2009-09-17
946,2009,377.0,377.0,377.0,2009-01-16
947,2009,681934.0,681934.0,1889404.0,2009-08-26
948,2009,16892.87,16892.87,16892.87,2009-09-30
949,2009,13962.5,13962.5,13962.5,2009-08-20
950,2009,5655.0,5655.0,5655.0,2009-05-28
951,2009,2262.0,2262.0,2262.0,2009-01-27
952,2009,1885.0,1885.0,1885.0,2009-08-07
953,2009,5300.0,5300.0,5300.0,2009-09-09
954,2009,5904.0,5904.0,5904.0,2009-09-29
955,2009,1855.0,1855.0,1855.0,2009-08-25
956,2009,754.0,754.0,754.0,2009-05-13
957,2009,1887.5,1887.5,1887.5,2009-03-30
958,2009,377.5,377.5,377.5,2009-05-20
959,2009,265.0,265.0,265.0,2009-08-25
960,2009,1322.0,1322.0,1322.0,2009-03-16
961,2009,285708.66,285708.66,285708.66,2009-09-30
962,2009,795.0,795.0,795.0,2009-08-04
963,2009,1508.0,1508.0,1508.0,2009-03-04
964,2009,377.0,377.0,377.0,2009-07-02
965,2009,1899.9,1899.9,1899.9,2009-09-16
966,2009,1103895.54,1103895.54,1103895.54,2009-05-29
967,2009,246666.8,246666.8,246666.8,2009-06-15
968,2009,421236.19,421236.19,421236.19,2009-09-23
969,2009,754.0,754.0,754.0,2009-07-15
970,2009,377.5,377.5,377.5,2009-06-09
971,2009,2337.12,2337.12,2337.12,2009-09-16
972,2009,327.0,327.0,327.0,2009-01-09
973,2009,2266.9,2266.9,2266.9,2009-01-23
974,2009,46800.0,46800.0,46800.0,2009-04-27
975,2009,679696.0,679696.0,679696.0,2009-08-21
976,2009,377.0,377.0,377.0,2009-09-21
977,2009,754.0,754.0,754.0,2009-01-06
978,2009,369.0,369.0,369.0,2009-09-30
979,2009,38392.0,38392.0,38392.0,2009-07-09
980,2009,79882.0,79882.0,79882.0,2009-09-25
981,2009,1325.0,1325.0,1325.0,2009-08-05
982,2009,265.0,265.0,265.0,2009-08-04
983,2009,3020.0,3020.0,3020.0,2009-04-08
984,2009,3775.0,3775.0,3775.0,2009-05-15
985,2009,377.5,377.5,377.5,2009-05-13
986,2009,208736.0,208736.0,208736.0,2009-02-19
987,2009,377.0,377.0,377.0,2009-09-14
988,2009,377.0,377.0,377.0,2009-08-05
989,2009,755.0,755.0,755.0,2009-07-14
990,2009,1885.0,1885.0,1885.0,2009-02-18
991,2009,377.0,377.0,377.0,2009-07-02
992,2009,149140.0,149140.0,149140.0,2009-03-23
993,2009,754.0,754.0,754.0,2009-04-06
994,2009,62880.0,62880.0,62880.0,2009-09-25
995,2009,530.0,530.0,530.0,2009-02-05
996,2009,2265.0,2265.0,2265.0,2009-01-27
997,2009,1508.0,1508.0,1508.0,2009-06-19
998,2009,1060.0,1060.0,1060.0,2009-04-21
999,2009,1857.5,1857.5,1857.5,2009-09-29
1000,2009,377.0,377.0,377.0,2009-03-20
1001,2009,377.5,377.5,377.5,2009-03-09
1002,2009,83945.17,83945.17,83945.17,2009-09-25
1003,2009,20608.84,20608.84,20608.84,2009-09-18
1004,2009,2265.0,2265.0,2265.0,2009-05-11
1005,2009,2120.0,2120.0,2120.0,2009-07-17
1006,2009,754.0,754.0,754.0,2009-02-25
1007,2009,5662.5,5662.5,5662.5,2009-07-22
1008,2009,2639.0,2639.0,2639.0,2009-07-29
1009,2009,1003330.8,1003330.8,3672448.0,2009-03-27
1010,2009,1981.15,1981.15,1981.15,2009-03-06
1011,2009,27493.15,27493.15,27493.15,2009-06-12
1012,2009,10570.0,10570.0,10570.0,2009-03-30
1013,2009,2650.0,2650.0,2650.0,2009-03-30
1014,2009,586950.0,586950.0,4248724.0,2009-03-30
1015,2009,199964.56,199964.56,199964.56,2009-04-07
1016,2009,4152.5,4152.5,4152.5,2009-04-27
1017,2009,2265.0,2265.0,2265.0,2009-01-27
1018,2009,332.0,332.0,332.0,2009-09-11
1019,2009,1885.0,1885.0,1885.0,2009-01-27
1020,2009,43007.96,43007.96,43007.96,2009-07-16
1021,2009,325630.0,325630.0,325630.0,2009-01-30
1022,2009,530.0,530.0,530.0,2009-04-20
1023,2009,49140.0,49140.0,49140.0,2009-01-28
1024,2009,2915.0,2915.0,2915.0,2009-07-15
1025,2009,316.0,316.0,316.0,2009-09-28
1026,2009,1510.0,1510.0,1510.0,2009-06-29
1027,2009,3020.0,3020.0,3020.0,2009-08-06
1028,2009,755.0,755.0,755.0,2009-05-29
1029,2009,775000.0,775000.0,775000.0,2009-01-27
1030,2009,31801.05,31801.05,31801.05,2009-07-16
1031,2009,88431.76,88431.76,88431.76,2009-09-22
1032,2009,3320.0,3320.0,3320.0,2009-03-12
1033,2009,377.5,377.5,377.5,2009-04-17
1034,2009,1132.5,1132.5,1132.5,2009-07-24
1035,2009,377.5,377.5,377.5,2009-09-14
1036,2009,754.0,754.0,754.0,2009-06-11
1037,2009,2337.12,2337.12,2337.12,2009-09-09
1038,2009,32448.36,32448.36,32448.36,2009-06-19
1039,2009,3775.0,3775.0,3775.0,2009-05-21
1040,2009,1060.0,1060.0,1060.0,2009-02-19
1041,2009,664.0,664.0,664.0,2009-02-12
1042,2009,54035.34,54035.34,54035.34,2009-05-13
1043,2009,74640.02,74640.02,74640.02,2009-02-10
1044,2009,125000.0,125000.0,771801.16,2009-04-01
1045,2009,7550.0,7550.0,7550.0,2009-07-13
1046,2009,13590.0,13590.0,13590.0,2009-03-26
1047,2009,2262.0,2262.0,2262.0,2009-07-22
1048,2009,9815.0,9815.0,9815.0,2009-09-21
1049,2009,377.0,377.0,377.0,2009-09-18
1050,2009,1510.0,1510.0,1510.0,2009-03-03
1051,2009,345000.0,345000.0,5109289.37,2009-09-09
1052,2009,424920.08,424920.08,9347907.0,2009-09-18
1053,2009,12857.33,12857.33,12857.33,2009-05-06
1054,2009,1508.0,1508.0,1508.0,2009-04-07
1055,2009,3975.0,3975.0,3975.0,2009-01-30
