,action_date_fiscal_year,base_and_exercised_options_value,federal_action_obligation,base_and_all_options_value,action_date
1704,2018,1636498.43,1636498.43,1636498.43,2018-09-17
1705,2018,606466.87,606466.87,606466.87,2018-09-10
1706,2018,50636.76,50636.76,50636.76,2018-02-27
1707,2018,13993.62,13993.62,13993.62,2018-07-17
1708,2018,0.0,0.0,64962.0,2018-09-28
1709,2018,699973.24,699973.24,699973.24,2018-02-09
1710,2018,30451.0,30451.0,30451.0,2018-02-07
1711,2018,611805.32,611805.32,611805.32,2018-07-18
1712,2018,798148.65,798148.65,798148.65,2018-08-23
1713,2018,61547.2,61547.2,61547.2,2018-09-11
1714,2018,574148.61,574148.61,574148.61,2018-09-24
1715,2018,14002366.78,14002366.78,19201715.18,2018-09-29
1716,2018,408609.52,408609.52,1225828.56,2018-09-14
1717,2018,845523.07,845523.07,845523.07,2018-07-31
1718,2018,6243.75,6243.75,18731.25,2018-04-04
1719,2018,893138.92,893138.92,893138.92,2018-08-22
1720,2018,43750.0,43750.0,43750.0,2018-05-01
1721,2018,36691.71,36691.71,36691.71,2018-07-05
1722,2018,17305.6,17305.6,17305.6,2018-08-28
1723,2018,110600.0,110600.0,110600.0,2018-03-12
1724,2018,27794.38,27794.38,27794.38,2017-10-23
1725,2018,516092.45,516092.45,516092.45,2018-06-27
1726,2018,650884.8,650884.8,650884.8,2018-09-24
1727,2019,17910.0,17910.0,17910.0,2019-03-28
1728,2019,1305000.0,1305000.0,1305000.0,2019-08-27
1729,2019,26950587.0,26950587.0,26950587.0,2019-09-19
1730,2019,2618131.2,2618131.2,2618131.2,2019-09-13
1731,2019,2607815.0,2607815.0,2607815.0,2019-02-25
1732,2019,559539.2,559539.2,559539.2,2019-01-29
1733,2019,47566.56,47566.56,47566.56,2019-09-13
1734,2019,13645.11,13645.11,13645.11,2019-01-22
1735,2019,25944.36,25944.36,25944.36,2019-01-18
1736,2019,48362.08,48362.08,48362.08,2019-09-16
1737,2019,122928.27,122928.27,184635.27,2019-09-05
1738,2019,18320.0,18320.0,18320.0,2018-12-17
1739,2019,24756.0,24756.0,24756.0,2018-11-01
1740,2019,71849.49,71849.49,71849.49,2018-11-07
1741,2019,49025.49,49025.49,49025.49,2018-10-01
1742,2019,62500.0,62500.0,62500.0,2018-11-29
1743,2019,454627.76,454627.76,454627.76,2018-10-23
1744,2019,27174.5,27174.5,27174.5,2018-10-13
1745,2019,219991.05,219991.05,219991.05,2018-12-20
1746,2019,14530.3,14530.3,14530.3,2018-10-01
1747,2019,113176.7,113176.7,113176.7,2018-12-19
1748,2019,71378.07,71378.07,71378.07,2018-10-01
1749,2019,422738.55,422738.55,422738.55,2018-12-14
1750,2019,11475.0,11475.0,11475.0,2018-12-28
1751,2019,42000.0,42000.0,42000.0,2018-10-30
1752,2019,39609.57,39609.57,39609.57,2018-11-08
1753,2019,69696.44,69696.44,69696.44,2018-10-01
1754,2019,888279.0,888279.0,4496402.0,2019-09-03
1755,2019,173773.86,173773.86,173773.86,2019-01-31
1756,2019,179000.0,179000.0,257000.0,2019-08-14
1757,2019,141639.3,141639.3,141639.3,2019-04-02
1758,2019,843778.0,843778.0,4499760.0,2019-09-03
1759,2019,91936.0,91936.0,91936.0,2019-08-30
1760,2019,597449.5,597449.5,597449.5,2019-09-12
1761,2019,379008.57,379008.57,379008.57,2019-04-18
1762,2019,979746.0,979746.0,5219193.0,2019-09-03
1763,2019,614538.9,614538.9,614538.9,2019-09-04
1764,2019,49972.82,49972.82,49972.82,2019-09-13
1765,2019,10199.49,10199.49,10199.49,2019-08-30
1766,2019,1430174.0,1430174.0,9408791.0,2019-09-18
1767,2019,1529604.53,1529604.53,3090923.75,2019-08-16
1768,2019,31669.04,31669.04,31669.04,2019-01-25
1769,2019,29981.88,29981.88,29981.88,2019-09-13
1770,2019,5944225.2,4326000.0,31113187.2,2019-07-05
1771,2019,377215.8,377215.8,377215.8,2019-06-20
1772,2019,172074.91,172074.91,525931.23,2019-08-09
1773,2019,77311.22,77311.22,77311.22,2019-01-18
1774,2019,506880.0,506880.0,506880.0,2019-05-27
1775,2019,108000.0,108000.0,108000.0,2019-05-21
1776,2019,178551.14,178551.14,359739.38,2019-07-24
1777,2019,997891.0,997891.0,4991304.0,2019-09-03
1778,2019,497000.0,497000.0,497000.0,2019-09-19
1779,2019,4576.0,4576.0,4576.0,2019-09-17
1780,2019,11472.36,11472.36,11472.36,2019-08-30
1781,2019,117760.14,117760.14,117760.14,2019-06-04
1782,2019,595122.07,595122.07,595122.07,2019-09-04
1783,2019,700026.8,700026.8,700026.8,2019-02-11
1784,2019,6267839.26,6267839.26,6267839.26,2019-09-23
1785,2019,37000.0,37000.0,37000.0,2019-09-19
1786,2019,918777.0,918777.0,4495633.0,2019-09-03
1787,2019,826025.0,826025.0,826025.0,2019-02-06
1788,2019,104162.56,104162.56,104162.56,2019-09-12
1789,2019,1096911.0,1096911.0,5413455.0,2019-09-03
1790,2019,339475.2,339475.2,339475.2,2019-09-19
1791,2019,93040.0,93040.0,93040.0,2019-01-31
1792,2019,93178.05,93178.05,235129.1,2019-09-05
1793,2019,4168770.9,4168770.9,4168770.9,2019-04-09
1794,2019,840419.21,840419.21,840419.21,2019-08-29
1795,2019,2907109.2,2907109.2,14922605.8,2019-09-27
1796,2019,754680.0,754680.0,754680.0,2019-08-28
1797,2019,26400.0,26400.0,26400.0,2019-01-07
1798,2019,50768.64,50768.64,253843.2,2019-05-03
1799,2019,917653.0,917653.0,917653.0,2019-09-23
1800,2019,232800.0,232800.0,1804320.0,2019-05-31
1801,2019,2873116.05,2873116.04,2873116.05,2019-08-29
1802,2019,3574041.82,3574041.82,3574041.82,2019-06-14
1803,2019,152875.0,152875.0,152875.0,2019-02-21
1804,2019,273458.7,273458.7,827877.47,2019-09-20
1805,2019,319991.22,319991.22,319991.22,2019-09-06
1806,2019,812425.1,812425.1,904112.6,2019-08-26
1807,2019,698385.0,698385.0,3737122.0,2019-04-12
1808,2019,24900.0,24900.0,67500.0,2019-09-17
1809,2019,179311.0,179311.0,361240.0,2019-08-15
1810,2019,6217156.54,6217156.54,6217156.54,2019-09-18
1811,2019,213069.24,213069.24,213069.24,2019-09-20
1812,2019,224780.0,224780.0,224780.0,2019-09-23
1813,2019,179452.7,179452.7,179452.7,2019-04-02
1814,2019,1499911.61,1499911.61,1499911.61,2019-06-27
1815,2019,21309.12,21309.12,21309.12,2019-06-21
1816,2019,100350.0,100350.0,100350.0,2019-09-19
1817,2019,28466.0,28466.0,28466.0,2019-05-07
1818,2019,1549607.08,1549607.08,1549607.08,2019-09-05
1819,2019,32161.56,32161.56,100395.54,2019-02-21
1820,2019,697295.36,697295.36,697295.36,2019-08-15
1821,2019,64009.09,64009.09,64009.09,2019-09-12
1822,2019,253440.0,253440.0,253440.0,2019-03-04
1823,2019,857366.1,857366.1,857366.1,2019-08-26
1824,2019,749320.0,749320.0,749320.0,2019-09-12
1825,2019,37802.97,37802.97,37802.97,2019-08-28
1826,2019,246327.6,246327.6,246327.6,2019-09-06
1827,2019,363896.12,363896.12,733250.68,2019-08-16
1828,2019,179760.0,179760.0,179760.0,2019-07-16
1829,2019,1316160.48,1316160.48,1316160.48,2019-07-16
1830,2019,1021148.0,1021148.0,1021148.0,2019-08-07
1831,2019,397222.1,397222.1,1211889.77,2019-04-25
1832,2019,750131.58,750131.58,750131.58,2019-09-22
1833,2019,452707.63,452707.63,1367147.18,2019-05-30
1834,2019,29918.45,29918.45,29918.45,2019-01-11
1835,2019,4408810.0,4408810.0,4408810.0,2019-03-01
1836,2019,1187038.24,1187038.24,1187038.24,2019-09-13
1837,2019,1199530.0,1199530.0,1199530.0,2019-06-24
1838,2019,203657.72,203657.72,450611.0,2019-06-24
1839,2019,414700.0,414700.0,414700.0,2019-08-22
1840,2019,30420.0,30420.0,30420.0,2019-07-31
1841,2019,817402.24,817402.24,817402.24,2019-09-20
1842,2019,24502.5,24502.5,24502.5,2019-08-15
1843,2019,980296.7,980296.7,980296.7,2019-09-13
1844,2019,14051.26,14051.26,14051.26,2019-08-26
1845,2019,7099917.51,7099917.51,7099917.51,2019-09-08
1846,2019,1048889.16,1048889.16,1048889.16,2019-07-03
1847,2019,135368.55,135368.55,135368.55,2019-06-27
1848,2019,17997.82,17997.82,17997.82,2019-08-27
1849,2019,40194.77,40194.77,40194.77,2019-09-16
1850,2019,171896.63,171896.63,227955.79,2019-04-30
1851,2019,67937.29,67937.29,67937.29,2019-09-09
1852,2019,35700.0,35700.0,143160.0,2019-09-22
1853,2019,346080.0,346080.0,346080.0,2019-03-04
1854,2019,3599985.69,3599985.69,3599985.69,2019-09-18
